index,id,species,family_name,order_name,hits,source,filtered_hits
53,GCF_002006095.1,Pseudomyrmex gracilis,Formicidae,Hymenoptera,0,GCF,0.0
54,GCF_001937115.1,Aethina tumida,Nitidulidae,Coleoptera,1,GCF,1.0
55,GCF_000184785.2,Apis florea,Apidae,Hymenoptera,0,GCF,0.0
56,GCF_001856805.1,Pieris rapae,Pieridae,Lepidoptera,0,GCF,0.0
57,GCF_001856785.1,Myzus persicae,Aphididae,Hemiptera,0,GCF,0.0
58,GCF_001854935.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,GCF,0.0
59,GCF_001853355.1,Bactrocera latifrons,Tephritidae,Diptera,1,GCF,1.0
60,GCF_001687245.1,Rhagoletis zephyria,Tephritidae,Diptera,1,GCF,1.0
61,GCF_001654025.1,Drosophila arizonae,Drosophilidae,Diptera,1,GCF,1.0
62,GCF_001652005.1,Ceratina calcarata,Apidae,Hymenoptera,0,GCF,0.0
63,GCF_001483705.1,Eufriesea mexicana,Apidae,Hymenoptera,0,GCF,0.0
64,GCF_001594055.1,Trachymyrmex zeteki,Formicidae,Hymenoptera,1,GCF,1.0
65,GCF_001594115.1,Trachymyrmex septentrionalis,Formicidae,Hymenoptera,1,GCF,1.0
66,GCF_001594075.1,Trachymyrmex cornetzi,Formicidae,Hymenoptera,1,GCF,1.0
67,GCF_001594065.1,Cyphomyrmex costatus,Formicidae,Hymenoptera,1,GCF,1.0
68,GCF_001594045.1,Atta colombica,Formicidae,Hymenoptera,1,GCF,1.0
69,GCF_000001765.3,Drosophila pseudoobscura,Drosophilidae,Diptera,2,GCF,1.0
70,GCF_000002335.3,Tribolium castaneum,Tenebrionidae,Coleoptera,0,GCF,0.0
71,GCF_000371365.1,Musca domestica,Muscidae,Diptera,1,GCF,1.0
72,GCF_000269505.1,Drosophila miranda,Drosophilidae,Diptera,2,GCF,1.0
73,GCF_001465965.1,Polistes dominula,Vespidae,Hymenoptera,2,GCF,1.0
74,GCF_001442555.1,Apis cerana,Apidae,Hymenoptera,0,GCF,0.0
75,GCF_000355655.1,Dendroctonus ponderosae,Curculionidae,Coleoptera,0,GCF,0.0
76,GCF_001412225.1,Nicrophorus vespilloides,Silphidae,Coleoptera,0,GCF,0.0
77,GCF_000236325.1,Drosophila eugracilis,Drosophilidae,Diptera,1,GCF,1.0
78,GCF_000236305.1,Drosophila rhopaloa,Drosophilidae,Diptera,1,GCF,1.0
79,GCF_000236285.1,Drosophila bipectinata,Drosophilidae,Diptera,1,GCF,1.0
80,GCF_000224235.1,Drosophila takahashii,Drosophilidae,Diptera,1,GCF,1.0
81,GCF_000224215.1,Drosophila kikkawai,Drosophilidae,Diptera,1,GCF,1.0
82,GCF_000224195.1,Drosophila elegans,Drosophilidae,Diptera,1,GCF,1.0
83,GCF_000233415.1,Drosophila biarmipes,Drosophilidae,Diptera,1,GCF,1.0
84,GCF_000220665.1,Drosophila ficusphila,Drosophilidae,Diptera,1,GCF,1.0
85,GCF_000330985.1,Plutella xylostella,Plutellidae,Lepidoptera,0,GCF,0.0
86,GCF_001313825.1,Dinoponera quadriceps,Formicidae,Hymenoptera,1,GCF,1.0
87,GCF_001313835.1,Polistes canadensis,Vespidae,Hymenoptera,1,GCF,1.0
88,GCF_000002325.3,Nasonia vitripennis,Pteromalidae,Hymenoptera,1,GCF,1.0
89,GCF_000572035.2,Microplitis demolitor,Braconidae,Hymenoptera,1,GCF,1.0
90,GCF_001298355.1,Papilio machaon,Papilionidae,Lepidoptera,0,GCF,0.0
91,GCF_001277935.1,Drosophila busckii,Drosophilidae,Diptera,1,GCF,1.0
92,GCF_001272555.1,Dufourea novaeangliae,Halictidae,Hymenoptera,0,GCF,0.0
93,GCF_001188975.1,Bactrocera oleae,Tephritidae,Diptera,4,GCF,1.0
94,GCF_001263275.1,Habropoda laboriosa,Apidae,Hymenoptera,0,GCF,0.0
95,GCF_001263575.1,Neodiprion lecontei,Diprionidae,Hymenoptera,1,GCF,1.0
96,GCF_001186385.1,Diuraphis noxia,Aphididae,Hemiptera,0,GCF,0.0
97,GCF_001186105.1,Amyelois transitella,Pyralidae,Lepidoptera,0,GCF,0.0
98,GCF_000262585.1,Manduca sexta,Sphingidae,Lepidoptera,0,GCF,0.0
99,GCF_000005975.2,Drosophila yakuba,Drosophilidae,Diptera,1,GCF,1.0
100,GCF_000005215.3,Drosophila sechellia,Drosophilidae,Diptera,1,GCF,1.0
101,GCF_000220905.1,Megachile rotundata,Megachilidae,Hymenoptera,0,GCF,0.0
102,GCF_001015335.1,Stomoxys calcitrans,Muscidae,Diptera,1,GCF,1.0
103,GCF_000956235.1,Wasmannia auropunctata,Formicidae,Hymenoptera,1,GCF,1.0
104,GCF_000949405.1,Vollenhovia emeryi,Formicidae,Hymenoptera,1,GCF,1.0
105,GCF_000005575.2,Anopheles gambiae,Culicidae,Diptera,2,GCF,1.0
106,GCF_000214255.1,Bombus terrestris,Apidae,Hymenoptera,0,GCF,0.0
107,GCF_000217595.1,Linepithema humile,Formicidae,Hymenoptera,1,GCF,1.0
108,GCF_000005115.1,Drosophila ananassae,Drosophilidae,Diptera,1,GCF,1.0
109,GCF_000204515.1,Acromyrmex echinatior,Formicidae,Hymenoptera,3,GCF,1.0
110,GCF_000005155.2,Drosophila grimshawi,Drosophilidae,Diptera,1,GCF,1.0
111,GCF_000005175.2,Drosophila mojavensis,Drosophilidae,Diptera,1,GCF,1.0
112,GCF_000209185.1,Culex quinquefasciatus,Culicidae,Diptera,1,GCF,1.0
113,GCF_000836235.1,Papilio xuthus,Papilionidae,Lepidoptera,0,GCF,0.0
114,GCF_000836215.1,Papilio polytes,Papilionidae,Lepidoptera,0,GCF,0.0
115,GCF_000341935.1,Cephus cinctus,Cephidae,Hymenoptera,0,GCF,0.0
116,GCF_000789215.1,Bactrocera dorsalis,Tephritidae,Diptera,1,GCF,1.0
117,GCF_000187915.1,Pogonomyrmex barbatus,Formicidae,Hymenoptera,2,GCF,1.0
118,GCF_000806345.1,Zeugodacus cucurbitae,Tephritidae,Diptera,1,GCF,1.0
119,GCF_000806365.1,Fopius arisanus,Braconidae,Hymenoptera,1,GCF,1.0
120,GCF_000006295.1,Pediculus humanus,Pediculidae,Phthiraptera,0,GCF,0.0
121,GCF_000757685.1,Nilaparvata lugens,Delphacidae,Hemiptera,0,GCF,0.0
122,GCF_000001215.4,Drosophila melanogaster,Drosophilidae,Diptera,2,GCF,1.0
123,GCF_000143395.1,Atta cephalotes,Formicidae,Hymenoptera,1,GCF,1.0
124,GCF_000696155.1,Zootermopsis nevadensis,Termopsidae,Blattodea,0,GCF,0.0
125,GCF_000151625.1,Bombyx mori,Bombycidae,Lepidoptera,0,GCF,0.0
126,GCF_000503995.1,Ceratosolen solmsi,Agaonidae,Hymenoptera,0,GCF,0.0
127,GCF_000475195.1,Diaphorina citri,Liviidae,Hemiptera,0,GCF,0.0
128,GCF_000472105.1,Drosophila suzukii,Drosophilidae,Diptera,1,GCF,1.0
129,GCF_000469605.1,Apis dorsata,Apidae,Hymenoptera,0,GCF,0.0
130,GCF_000005925.1,Drosophila willistoni,Drosophilidae,Diptera,1,GCF,1.0
131,GCF_000005245.1,Drosophila virilis,Drosophilidae,Diptera,1,GCF,1.0
132,GCA_000004775.1,Nasonia giraulti,Pteromalidae,Hymenoptera,0,GCF,0.0
0,GCA_002938485.2,Sitophilus oryzae,Curculionidae,Coleoptera,0,GCA,0.0
1,GCA_008042575.1,Drosophila watanabei,Drosophilidae,Diptera,1,GCA,1.0
2,GCA_008042585.1,Drosophila punjabiensis,Drosophilidae,Diptera,2,GCA,1.0
3,GCA_008042535.1,Drosophila tani,Drosophilidae,Diptera,1,GCA,1.0
4,GCA_008042715.1,Drosophila bocki,Drosophilidae,Diptera,1,GCA,1.0
5,GCA_008044375.1,Drosophila triauraria,Drosophilidae,Diptera,1,GCA,1.0
6,GCA_008042795.1,Drosophila asahinai,Drosophilidae,Diptera,1,GCA,1.0
7,GCA_008044355.1,Drosophila lacteicornis,Drosophilidae,Diptera,1,GCA,1.0
8,GCA_008042815.1,Drosophila bunnanda,Drosophilidae,Diptera,1,GCA,1.0
9,GCA_008042485.1,Drosophila mayri,Drosophilidae,Diptera,1,GCA,1.0
10,GCA_008044435.1,Drosophila rufa,Drosophilidae,Diptera,1,GCA,1.0
11,GCA_008042695.1,Drosophila jambulina,Drosophilidae,Diptera,1,GCA,1.0
12,GCA_008042655.1,Drosophila burlai,Drosophilidae,Diptera,1,GCA,1.0
13,GCA_008042635.1,Drosophila nikananu,Drosophilidae,Diptera,1,GCA,1.0
14,GCA_008042775.1,Drosophila pectinifera,Drosophilidae,Diptera,1,GCA,1.0
15,GCA_008042615.1,Drosophila auraria,Drosophilidae,Diptera,1,GCA,1.0
16,GCA_008042735.1,Drosophila leontia,Drosophilidae,Diptera,1,GCA,1.0
17,GCA_008042555.1,Drosophila vulcana,Drosophilidae,Diptera,1,GCA,1.0
18,GCA_008044335.1,Drosophila bakoue,Drosophilidae,Diptera,1,GCA,1.0
19,GCA_008042675.1,Drosophila seguyi,Drosophilidae,Diptera,1,GCA,1.0
20,GCA_008042755.1,Drosophila birchii,Drosophilidae,Diptera,1,GCA,1.0
21,GCA_008042515.1,Drosophila truncata,Drosophilidae,Diptera,1,GCA,1.0
22,GCA_008042475.1,Drosophila kanapiae,Drosophilidae,Diptera,1,GCA,1.0
23,GCA_902196195.1,Aptinothrips rufus,Thripidae,Thysanoptera,1,GCA,1.0
24,GCA_007844875.1,Busseola fusca,Noctuidae,Lepidoptera,0,GCA,0.0
25,GCA_002192655.2,Mamestra configurata,Noctuidae,Lepidoptera,0,GCA,0.0
26,GCA_900465395.1,Drosophila americana,Drosophilidae,Diptera,0,GCA,0.0
27,GCA_901521435.1,Crematogaster levior,Formicidae,Hymenoptera,1,GCA,1.0
28,GCA_007018985.1,Anopheles bwambae,Culicidae,Diptera,0,GCA,0.0
29,GCA_006980735.1,Dasypogon diadema,Asilidae,Diptera,0,GCA,0.0
30,GCA_902155825.1,Timema genevievae,Timematidae,Phasmatodea,0,GCA,0.0
31,GCA_902151475.1,Timema podura,Timematidae,Phasmatodea,0,GCA,0.0
32,GCA_902151455.1,Timema bartmani,Timematidae,Phasmatodea,0,GCA,0.0
33,GCA_902151465.1,Timema tahoe,Timematidae,Phasmatodea,0,GCA,0.0
34,GCA_902151435.1,Timema cristinae,Timematidae,Phasmatodea,0,GCA,0.0
35,GCA_902151445.1,Timema monikensis,Timematidae,Phasmatodea,0,GCA,0.0
36,GCA_902151425.1,Timema shepardi,Timematidae,Phasmatodea,0,GCA,0.0
37,GCA_902141385.1,Timema californicum,Timematidae,Phasmatodea,0,GCA,0.0
38,GCA_902141375.1,Timema poppensis,Timematidae,Phasmatodea,0,GCA,0.0
39,GCA_901482245.1,Timema douglasi,Timematidae,Phasmatodea,0,GCA,0.0
40,GCA_005959815.1,Sarcophaga bullata,Sarcophagidae,Diptera,0,GCA,0.0
41,GCA_005889595.1,Drosophila neonasuta,Drosophilidae,Diptera,1,GCA,1.0
42,GCA_005876975.1,Drosophila orena,Drosophilidae,Diptera,1,GCA,1.0
43,GCA_005876895.1,Drosophila azteca,Drosophilidae,Diptera,1,GCA,1.0
44,GCA_005406045.1,Adoxophyes honmai,Tortricidae,Lepidoptera,0,GCA,0.0
45,GCA_005406025.1,Eumeta japonica,Psychidae,Lepidoptera,0,GCA,0.0
46,GCA_004959915.1,Danaus chrysippus,Nymphalidae,Lepidoptera,0,GCA,0.0
47,GCA_004916985.1,Neodiprion pinetum,Diprionidae,Hymenoptera,1,GCA,1.0
48,GCA_004799115.1,Tuta absoluta,Gelechiidae,Lepidoptera,0,GCA,0.0
49,GCA_004796505.1,Oryzaephilus surinamensis,Silvanidae,Coleoptera,0,GCA,0.0
50,GCA_004382145.1,Drosophila mauritiana,Drosophilidae,Diptera,0,GCA,0.0
51,GCA_004794745.1,Temnothorax longispinosus,Formicidae,Hymenoptera,1,GCA,1.0
52,GCA_004785975.1,Popillia japonica,Scarabaeidae,Coleoptera,0,GCA,0.0
53,GCA_900002565.1,Culicoides sonorensis,Ceratopogonidae,Diptera,0,GCA,0.0
54,GCA_003425675.2,Cydia pomonella,Tortricidae,Lepidoptera,0,GCA,0.0
55,GCA_004480015.1,Atta texana,Formicidae,Hymenoptera,1,GCA,1.0
56,GCA_004354385.1,Drosophila innubila,Drosophilidae,Diptera,0,GCA,0.0
57,GCA_004329205.1,Drosophila pseudoobscura,Drosophilidae,Diptera,1,GCA,1.0
58,GCA_004329405.1,Cataglyphis niger,Formicidae,Hymenoptera,1,GCA,1.0
59,GCA_004307685.1,Ceratina australensis,Apidae,Hymenoptera,0,GCA,0.0
60,GCA_004302925.1,Cochliomyia hominivorax,Calliphoridae,Diptera,0,GCA,0.0
61,GCA_003335185.2,Laodelphax striatellus,Delphacidae,Hemiptera,0,GCA,0.0
62,GCA_004195275.1,Cataglyphis hispanica,Formicidae,Hymenoptera,1,GCA,1.0
63,GCA_004193855.1,Agrotis ipsilon,Noctuidae,Lepidoptera,0,GCA,0.0
64,GCA_004193795.1,Asbolus verrucosus,Tenebrionidae,Coleoptera,0,GCA,0.0
65,GCA_004143645.1,Protaetia brevitarsis,Scarabaeidae,Coleoptera,0,GCA,0.0
66,GCA_004149465.1,Drosophila nigromelanica,Drosophilidae,Diptera,1,GCA,1.0
67,GCA_004143905.1,Drosophila micromelanica,Drosophilidae,Diptera,1,GCA,1.0
68,GCA_004143865.1,Drosophila lacertosa,Drosophilidae,Diptera,1,GCA,1.0
69,GCA_004143875.1,Drosophila robusta,Drosophilidae,Diptera,0,GCA,0.0
70,GCA_004143785.1,Drosophila melanica,Drosophilidae,Diptera,0,GCA,0.0
71,GCA_004136515.2,Anopheles coluzzii,Culicidae,Diptera,0,GCA,0.0
72,GCA_004115105.1,Lymantria dispar,Lymantriidae,Lepidoptera,0,GCA,0.0
73,GCA_003448975.2,Anopheles stephensi,Culicidae,Diptera,1,GCA,1.0
74,GCA_004026295.1,Diptera sp. S2_005_002R2,None,Diptera,1,GCA,1.0
75,GCA_004000445.1,Chilo suppressalis,Crambidae,Lepidoptera,0,GCA,0.0
76,GCA_003118335.3,Papilio memnon,Papilionidae,Lepidoptera,0,GCA,0.0
77,GCA_900245975.1,Drosophila guanche,Drosophilidae,Diptera,0,GCA,0.0
78,GCA_003951495.1,Anopheles funestus,Culicidae,Diptera,1,GCA,1.0
79,GCA_900490055.1,Pseudoneuroterus saliens,Cynipidae,Hymenoptera,0,GCA,0.0
80,GCA_003952975.1,Scaptomyza flava,Drosophilidae,Diptera,0,GCA,0.0
81,GCA_900490065.1,Neuroterus quercusbaccarum,Cynipidae,Hymenoptera,0,GCA,0.0
82,GCA_900474265.1,Andricus quercusramuli,Cynipidae,Hymenoptera,0,GCA,0.0
83,GCA_900474205.1,Andricus curvator,Cynipidae,Hymenoptera,0,GCA,0.0
84,GCA_900474195.1,Andricus grossulariae,Cynipidae,Hymenoptera,0,GCA,0.0
85,GCA_900474215.1,Andricus inflator,Cynipidae,Hymenoptera,0,GCA,0.0
86,GCA_900480045.1,Eurytoma adleriae,Eurytomidae,Hymenoptera,1,GCA,1.0
87,GCA_900475205.1,Eurytoma brunniventris,Eurytomidae,Hymenoptera,1,GCA,1.0
88,GCA_900474315.1,Torymus auratus,Torymidae,Hymenoptera,0,GCA,0.0
89,GCA_003865315.1,Harmonia axyridis,Coccinellidae,Coleoptera,0,GCA,0.0
90,GCA_003710045.1,Nomia melanderi,Halictidae,Hymenoptera,0,GCA,0.0
91,GCA_003709505.1,Hyphantria cunea,Erebidae,Lepidoptera,0,GCA,0.0
92,GCA_003671415.1,Megathymus ursus,Hesperiidae,Lepidoptera,0,GCA,0.0
93,GCA_003667255.1,Euschistus heros,Pentatomidae,Hemiptera,0,GCA,0.0
94,GCA_003595255.1,Solenopsis fugax,Formicidae,Hymenoptera,1,GCA,1.0
95,GCA_003456935.1,Machilis hrabei,Machilidae,Archaeognatha,0,GCA,0.0
96,GCA_003568925.1,Coccinella septempunctata,Coccinellidae,Coleoptera,0,GCA,0.0
97,GCA_900499025.1,Pararge aegeria,Nymphalidae,Lepidoptera,0,GCA,0.0
98,GCA_003347265.1,Glossosoma conforme,Glossosomatidae,Trichoptera,0,GCA,0.0
99,GCA_003261595.1,Maconellicoccus hirsutus,Pseudococcidae,Hemiptera,0,GCA,0.0
100,GCA_003314205.1,Apis mellifera,Apidae,Hymenoptera,0,GCA,0.0
101,GCA_900490015.1,Megastigmus stigmatizans,Megastigmidae,Hymenoptera,0,GCA,0.0
102,GCA_900490025.1,Megastigmus dorsalis,Megastigmidae,Hymenoptera,0,GCA,0.0
103,GCA_900480035.1,Eupelmus urozonus,Eupelmidae,Hymenoptera,1,GCA,1.0
104,GCA_900474355.1,Torymus geranii,Torymidae,Hymenoptera,1,GCA,1.0
105,GCA_900474275.1,Synergus japonicus,Cynipidae,Hymenoptera,1,GCA,0.0
106,GCA_900474325.1,Synergus umbraculus,Cynipidae,Hymenoptera,2,GCA,1.0
107,GCA_900474385.1,Ormyrus pomaceus,Ormyridae,Hymenoptera,1,GCA,1.0
108,GCA_900474335.1,Ormyrus nitidulus,Ormyridae,Hymenoptera,1,GCA,1.0
109,GCA_900480025.1,Eupelmus annulatus,Eupelmidae,Hymenoptera,1,GCA,1.0
110,GCA_900474235.1,Cecidostiba semifascia,Pteromalidae,Hymenoptera,1,GCA,1.0
111,GCA_900474305.1,Cecidostiba fungosa,Pteromalidae,Hymenoptera,1,GCA,1.0
112,GCA_003287335.1,Lednia tumana,Nemouridae,Plecoptera,0,GCA,0.0
113,GCA_003264975.1,Schizaphis graminum,Aphididae,Hemiptera,0,GCA,0.0
114,GCA_000696855.2,Homalodisca vitripennis,Cicadellidae,Hemiptera,0,GCA,0.0
115,GCA_900068805.1,Heliconius timareta,Nymphalidae,Lepidoptera,0,GCA,0.0
116,GCA_900068695.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
117,GCA_900068675.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
118,GCA_900068665.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
119,GCA_900068655.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
120,GCA_900068635.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
121,GCA_900068615.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
122,GCA_900068585.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
123,GCA_900068575.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
124,GCA_900068565.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
125,GCA_900068545.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
126,GCA_900068525.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
127,GCA_900068505.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
128,GCA_900068495.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
129,GCA_900068315.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
130,GCA_900068305.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
131,GCA_900068285.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
132,GCA_900068265.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
133,GCA_900068255.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
134,GCA_900068205.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
135,GCA_900068165.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
136,GCA_900068125.1,Heliconius timareta,Nymphalidae,Lepidoptera,0,GCA,0.0
137,GCA_900249655.1,Xenocatantops brachycerus,Acrididae,Orthoptera,0,GCA,0.0
138,GCA_003063865.1,Aphaenogaster picea,Formicidae,Hymenoptera,1,GCA,1.0
139,GCA_003063815.1,Aphaenogaster rudis,Formicidae,Hymenoptera,1,GCA,1.0
140,GCA_003063835.1,Aphaenogaster floridana,Formicidae,Hymenoptera,1,GCA,1.0
141,GCA_003063725.1,Aphaenogaster miamiana,Formicidae,Hymenoptera,1,GCA,1.0
142,GCA_003063765.1,Aphaenogaster fulva,Formicidae,Hymenoptera,0,GCA,0.0
143,GCA_003063805.1,Aphaenogaster ashmeadi,Formicidae,Hymenoptera,1,GCA,1.0
144,GCA_003055095.1,Goniozus legneri,Bethylidae,Hymenoptera,1,GCA,1.0
145,GCA_003054995.1,Aleochara bilineata,Staphylinidae,Coleoptera,0,GCA,0.0
146,GCA_003123925.1,Haematobia irritans,Muscidae,Diptera,0,GCA,0.0
147,GCA_003018175.1,Blattella germanica,Ectobiidae,Blattodea,0,GCA,0.0
148,GCA_003121605.1,Leptopilina boulardi,Figitidae,Hymenoptera,2,GCA,2.0
149,GCA_003086615.1,Drosophila montana,Drosophilidae,Diptera,1,GCA,1.0
150,GCA_000696205.2,Oncopeltus fasciatus,Lygaeidae,Hemiptera,0,GCA,0.0
151,GCA_003055125.1,Paykullia maculata,Rhinophoridae,Diptera,0,GCA,0.0
152,GCA_003012365.1,Medauroidea extradentata,Phasmatidae,Phasmatodea,0,GCA,0.0
153,GCA_003003475.1,Sericostoma sp. HW-2014,Sericostomatidae,Trichoptera,0,GCA,0.0
154,GCA_002930495.1,Cecropterus lyciades,Hesperiidae,Lepidoptera,0,GCA,0.0
155,GCA_002939525.1,Periplaneta americana,Blattidae,Blattodea,1,GCA,1.0
156,GCA_001368715.1,Plodia interpunctella,Pyralidae,Lepidoptera,0,GCA,0.0
157,GCA_001010745.2,Gerris buenoi,Gerridae,Hemiptera,0,GCA,0.0
158,GCA_900240015.1,Spodoptera frugiperda,Noctuidae,Lepidoptera,0,GCA,0.0
159,GCA_002846955.1,Anopheles aquasalis,Culicidae,Diptera,1,GCA,1.0
160,GCA_000695645.2,Pachypsylla venusta,Aphalaridae,Hemiptera,0,GCA,0.0
161,GCA_000507165.2,Ephemera danica,Ephemeridae,Ephemeroptera,0,GCA,0.0
162,GCA_002806875.1,Lepidotrigona ventralis,Apidae,Hymenoptera,0,GCA,0.0
163,GCA_002778355.1,Clitarchus hookeri,Phasmatidae,Phasmatodea,0,GCA,0.0
164,GCA_000648945.2,Limnephilus lunatus,Limnephilidae,Trichoptera,1,GCA,1.0
165,GCA_000376725.2,Ladona fulva,Libellulidae,Odonata,0,GCA,0.0
166,GCA_002382865.1,Heliothis virescens,Noctuidae,Lepidoptera,0,GCA,0.0
167,GCA_002313205.1,Laupala kohalensis,Gryllidae,Orthoptera,0,GCA,0.0
168,GCA_002278615.1,Pogonus chalceus,Carabidae,Coleoptera,0,GCA,0.0
169,GCA_002290385.1,Apis cerana,Apidae,Hymenoptera,0,GCA,0.0
170,GCA_002249905.1,Trichomalopsis sarcophagae,Pteromalidae,Hymenoptera,1,GCA,1.0
171,GCA_002245475.1,Calephelis virginiensis,Riodinidae,Lepidoptera,0,GCA,0.0
172,GCA_002245505.1,Calephelis nemesis,Riodinidae,Lepidoptera,0,GCA,0.0
173,GCA_000349125.2,Anopheles albimanus,Culicidae,Diptera,1,GCA,1.0
174,GCA_002237135.1,Teleopsis dalmanni,Diopsidae,Diptera,1,GCA,0.0
175,GCA_002236955.1,Dryococelus australis,Phasmatidae,Phasmatodea,0,GCA,0.0
176,GCA_002233535.1,Philaenus spumarius,Aphrophoridae,Hemiptera,0,GCA,0.0
177,GCA_002222885.1,Drosophila nasuta,Drosophilidae,Diptera,1,GCA,1.0
178,GCA_002217905.1,Apis cerana,Apidae,Hymenoptera,0,GCA,0.0
179,GCA_000235995.2,Danaus plexippus,Nymphalidae,Lepidoptera,0,GCA,0.0
180,GCA_002201625.1,Euglossa dilemma,Apidae,Hymenoptera,0,GCA,0.0
181,GCA_002197625.1,Bombyx huttoni,Bombycidae,Lepidoptera,0,GCA,0.0
182,GCA_900068765.1,Heliconius pardalinus,Nymphalidae,Lepidoptera,0,GCA,0.0
183,GCA_900068405.1,Heliconius elevatus,Nymphalidae,Lepidoptera,0,GCA,0.0
184,GCA_900068005.1,Heliconius pardalinus,Nymphalidae,Lepidoptera,0,GCA,0.0
185,GCA_002150865.1,Helicoverpa zea,Noctuidae,Lepidoptera,0,GCA,0.0
186,GCA_002156465.1,Macrocentrus cingulum,Braconidae,Hymenoptera,1,GCA,1.0
187,GCA_900068825.1,Heliconius xanthocles,Nymphalidae,Lepidoptera,0,GCA,0.0
188,GCA_900068345.1,Laparus doris,Nymphalidae,Lepidoptera,0,GCA,0.0
189,GCA_900068815.1,Heliconius wallacei,Nymphalidae,Lepidoptera,0,GCA,0.0
190,GCA_900068445.1,Heliconius hecale,Nymphalidae,Lepidoptera,0,GCA,0.0
191,GCA_900068735.1,Heliconius pachinus,Nymphalidae,Lepidoptera,0,GCA,0.0
192,GCA_900068705.1,Heliconius numata,Nymphalidae,Lepidoptera,0,GCA,0.0
193,GCA_900068335.1,Laparus doris,Nymphalidae,Lepidoptera,0,GCA,0.0
194,GCA_900068465.1,Heliconius heurippa,Nymphalidae,Lepidoptera,0,GCA,0.0
195,GCA_900068475.1,Heliconius hierax,Nymphalidae,Lepidoptera,0,GCA,0.0
196,GCA_900068355.1,Heliconius elevatus,Nymphalidae,Lepidoptera,0,GCA,0.0
197,GCA_900068455.1,Heliconius hecuba,Nymphalidae,Lepidoptera,0,GCA,0.0
198,GCA_900068225.1,Neruda aoede,Nymphalidae,Lepidoptera,0,GCA,0.0
199,GCA_900068325.1,Laparus doris,Nymphalidae,Lepidoptera,0,GCA,0.0
200,GCA_002093875.1,Calopteryx splendens,Calopterygidae,Odonata,0,GCA,0.0
201,GCA_002091835.1,Anopheles maculatus,Culicidae,Diptera,0,GCA,0.0
202,GCA_002091845.1,Anopheles cracens,Culicidae,Diptera,0,GCA,0.0
203,GCA_001932985.1,Proctacanthus coquilletti,Asilidae,Diptera,1,GCA,1.0
204,GCA_900005825.1,Clunio marinus,Chironomidae,Diptera,0,GCA,0.0
205,GCA_001855655.1,Leptopilina clavipes,Figitidae,Hymenoptera,1,GCA,1.0
206,GCA_001752445.1,Zaprionus indianus,Drosophilidae,Diptera,1,GCA,1.0
207,GCA_001735585.1,Phormia regina,Calliphoridae,Diptera,0,GCA,0.0
208,GCA_900080175.1,Trabutina mannipara,Pseudococcidae,Hemiptera,0,GCA,0.0
209,GCA_001676475.1,Isoperla grammatica,Perlodidae,Plecoptera,0,GCA,0.0
210,GCA_001676355.1,Baetis rhodani,Baetidae,Ephemeroptera,0,GCA,0.0
211,GCA_001676325.1,Amphinemura sulcicollis,Nemouridae,Plecoptera,0,GCA,0.0
212,GCA_001675545.1,Cotesia vestalis,Braconidae,Hymenoptera,0,GCA,0.0
213,GCA_001663875.1,Cimex hemipterus,Cimicidae,Hemiptera,0,GCA,0.0
214,GCA_001625245.1,Calycopis cecrops,Lycaenidae,Lepidoptera,0,GCA,0.0
215,GCA_900050545.1,Trionymus perrisii,Pseudococcidae,Hemiptera,0,GCA,0.0
216,GCA_900064475.1,Pseudococcus longispinus,Pseudococcidae,Hemiptera,0,GCA,0.0
217,GCA_900065295.1,Paracoccus marginatus,Pseudococcidae,Hemiptera,0,GCA,0.0
218,GCA_900060175.1,Ferrisia virgata,Pseudococcidae,Hemiptera,0,GCA,0.0
219,GCA_001586405.1,Phoebis sennae,Pieridae,Lepidoptera,0,GCA,0.0
220,GCA_001542645.1,Anopheles gambiae,Culicidae,Diptera,0,GCA,0.0
221,GCA_001510915.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
