TSA,tsa_id_x,bioproject_x,biosample_x,sex,stage,tissue,raw_tissue,brain,germline,clean_tissue,clean_stage,clean_sex,egg,larvae,pupae,juvenil,adult,tsa_id_y,tax_id,species,family_id,family_name,order_id,order_name,bioproject_y,biosample_y,sequence_read_archive,download_status
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330098,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330099,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330102,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330103,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330106,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330107,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330110,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330111,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330114,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330115,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330118,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGGI00000000.1,GGGI,PRJNA429130,SAMN08330119,None,None,abdomen,abdomen,0,0,abdomen,None,None,0,0,0,0,0,GGGI00000000.1,63433,Leptopilina boulardi,44353.0,Figitidae,7399,Hymenoptera,PRJNA429130,"SAMN08330090,SAMN08330091,SAMN08330092,SAMN08330093,SAMN08330094,SAMN08330095,SAMN08330096,SAMN08330097,SAMN08330098,SAMN08330099,SAMN08330100,SAMN08330101,SAMN08330102,SAMN08330103,SAMN08330104,SAMN08330105,SAMN08330106,SAMN08330107,SAMN08330108,SAMN08330109,SAMN08330110,SAMN08330111,SAMN08330112,SAMN08330113,SAMN08330114,SAMN08330115,SAMN08330116,SAMN08330117,SAMN08330118,SAMN08330119,SAMN08330120,SAMN08330121","SRR6456293,SRR6456294,SRR6456295,SRR6456296,SRR6456297,SRR6456298,SRR6456299,SRR6456300,SRR6456301,SRR6456302,SRR6456303,SRR6456304,SRR6456305,SRR6456306,SRR6456307,SRR6456308,SRR6456309,SRR6456310,SRR6456311,SRR6456312,SRR6456313,SRR6456314,SRR6456315,SRR6456316,SRR6456317,SRR6456318,SRR6456319,SRR6456320,SRR6456321,SRR6456322,SRR6456323,SRR6456324",True
GGMR00000000.1,GGMR,PRJNA450085,SAMN08929943,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GGMR00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA450085,"SAMN08929943,SAMN08929944,SAMN08929945,SAMN08929946,SAMN08929947,SAMN08929948,SAMN08929949,SAMN08929950,SAMN08929951,SAMN08929952,SAMN08929953,SAMN08929954,SAMN08929955,SAMN08929956,SAMN08929957,SAMN08929958,SAMN08929959,SAMN08929960,SAMN08929961,SAMN08929962,SAMN08929963,SAMN08929964,SAMN08929965,SAMN08929966,SAMN08929967,SAMN08929968,SAMN08929969,SAMN08929970,SAMN08929971,SAMN08929972,SAMN08929973,SAMN08929974,SAMN08929975,SAMN08929976,SAMN08929977,SAMN08929978","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
GGMR00000000.1,GGMR,PRJNA450085,SAMN08929944,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GGMR00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA450085,"SAMN08929943,SAMN08929944,SAMN08929945,SAMN08929946,SAMN08929947,SAMN08929948,SAMN08929949,SAMN08929950,SAMN08929951,SAMN08929952,SAMN08929953,SAMN08929954,SAMN08929955,SAMN08929956,SAMN08929957,SAMN08929958,SAMN08929959,SAMN08929960,SAMN08929961,SAMN08929962,SAMN08929963,SAMN08929964,SAMN08929965,SAMN08929966,SAMN08929967,SAMN08929968,SAMN08929969,SAMN08929970,SAMN08929971,SAMN08929972,SAMN08929973,SAMN08929974,SAMN08929975,SAMN08929976,SAMN08929977,SAMN08929978","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
GGMR00000000.1,GGMR,PRJNA450085,SAMN08929945,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GGMR00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA450085,"SAMN08929943,SAMN08929944,SAMN08929945,SAMN08929946,SAMN08929947,SAMN08929948,SAMN08929949,SAMN08929950,SAMN08929951,SAMN08929952,SAMN08929953,SAMN08929954,SAMN08929955,SAMN08929956,SAMN08929957,SAMN08929958,SAMN08929959,SAMN08929960,SAMN08929961,SAMN08929962,SAMN08929963,SAMN08929964,SAMN08929965,SAMN08929966,SAMN08929967,SAMN08929968,SAMN08929969,SAMN08929970,SAMN08929971,SAMN08929972,SAMN08929973,SAMN08929974,SAMN08929975,SAMN08929976,SAMN08929977,SAMN08929978","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
GGMR00000000.1,GGMR,PRJNA450085,SAMN08929946,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GGMR00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA450085,"SAMN08929943,SAMN08929944,SAMN08929945,SAMN08929946,SAMN08929947,SAMN08929948,SAMN08929949,SAMN08929950,SAMN08929951,SAMN08929952,SAMN08929953,SAMN08929954,SAMN08929955,SAMN08929956,SAMN08929957,SAMN08929958,SAMN08929959,SAMN08929960,SAMN08929961,SAMN08929962,SAMN08929963,SAMN08929964,SAMN08929965,SAMN08929966,SAMN08929967,SAMN08929968,SAMN08929969,SAMN08929970,SAMN08929971,SAMN08929972,SAMN08929973,SAMN08929974,SAMN08929975,SAMN08929976,SAMN08929977,SAMN08929978","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
GGMR00000000.1,GGMR,PRJNA450085,SAMN08929947,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GGMR00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA450085,"SAMN08929943,SAMN08929944,SAMN08929945,SAMN08929946,SAMN08929947,SAMN08929948,SAMN08929949,SAMN08929950,SAMN08929951,SAMN08929952,SAMN08929953,SAMN08929954,SAMN08929955,SAMN08929956,SAMN08929957,SAMN08929958,SAMN08929959,SAMN08929960,SAMN08929961,SAMN08929962,SAMN08929963,SAMN08929964,SAMN08929965,SAMN08929966,SAMN08929967,SAMN08929968,SAMN08929969,SAMN08929970,SAMN08929971,SAMN08929972,SAMN08929973,SAMN08929974,SAMN08929975,SAMN08929976,SAMN08929977,SAMN08929978","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
GGMR00000000.1,GGMR,PRJNA450085,SAMN08929948,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GGMR00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA450085,"SAMN08929943,SAMN08929944,SAMN08929945,SAMN08929946,SAMN08929947,SAMN08929948,SAMN08929949,SAMN08929950,SAMN08929951,SAMN08929952,SAMN08929953,SAMN08929954,SAMN08929955,SAMN08929956,SAMN08929957,SAMN08929958,SAMN08929959,SAMN08929960,SAMN08929961,SAMN08929962,SAMN08929963,SAMN08929964,SAMN08929965,SAMN08929966,SAMN08929967,SAMN08929968,SAMN08929969,SAMN08929970,SAMN08929971,SAMN08929972,SAMN08929973,SAMN08929974,SAMN08929975,SAMN08929976,SAMN08929977,SAMN08929978","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
GGMR00000000.1,GGMR,PRJNA450085,SAMN08929949,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GGMR00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA450085,"SAMN08929943,SAMN08929944,SAMN08929945,SAMN08929946,SAMN08929947,SAMN08929948,SAMN08929949,SAMN08929950,SAMN08929951,SAMN08929952,SAMN08929953,SAMN08929954,SAMN08929955,SAMN08929956,SAMN08929957,SAMN08929958,SAMN08929959,SAMN08929960,SAMN08929961,SAMN08929962,SAMN08929963,SAMN08929964,SAMN08929965,SAMN08929966,SAMN08929967,SAMN08929968,SAMN08929969,SAMN08929970,SAMN08929971,SAMN08929972,SAMN08929973,SAMN08929974,SAMN08929975,SAMN08929976,SAMN08929977,SAMN08929978","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
GGMR00000000.1,GGMR,PRJNA450085,SAMN08929950,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GGMR00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA450085,"SAMN08929943,SAMN08929944,SAMN08929945,SAMN08929946,SAMN08929947,SAMN08929948,SAMN08929949,SAMN08929950,SAMN08929951,SAMN08929952,SAMN08929953,SAMN08929954,SAMN08929955,SAMN08929956,SAMN08929957,SAMN08929958,SAMN08929959,SAMN08929960,SAMN08929961,SAMN08929962,SAMN08929963,SAMN08929964,SAMN08929965,SAMN08929966,SAMN08929967,SAMN08929968,SAMN08929969,SAMN08929970,SAMN08929971,SAMN08929972,SAMN08929973,SAMN08929974,SAMN08929975,SAMN08929976,SAMN08929977,SAMN08929978","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
GGMR00000000.1,GGMR,PRJNA450085,SAMN08929951,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GGMR00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA450085,"SAMN08929943,SAMN08929944,SAMN08929945,SAMN08929946,SAMN08929947,SAMN08929948,SAMN08929949,SAMN08929950,SAMN08929951,SAMN08929952,SAMN08929953,SAMN08929954,SAMN08929955,SAMN08929956,SAMN08929957,SAMN08929958,SAMN08929959,SAMN08929960,SAMN08929961,SAMN08929962,SAMN08929963,SAMN08929964,SAMN08929965,SAMN08929966,SAMN08929967,SAMN08929968,SAMN08929969,SAMN08929970,SAMN08929971,SAMN08929972,SAMN08929973,SAMN08929974,SAMN08929975,SAMN08929976,SAMN08929977,SAMN08929978","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
GGMR00000000.1,GGMR,PRJNA450085,SAMN08929952,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GGMR00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA450085,"SAMN08929943,SAMN08929944,SAMN08929945,SAMN08929946,SAMN08929947,SAMN08929948,SAMN08929949,SAMN08929950,SAMN08929951,SAMN08929952,SAMN08929953,SAMN08929954,SAMN08929955,SAMN08929956,SAMN08929957,SAMN08929958,SAMN08929959,SAMN08929960,SAMN08929961,SAMN08929962,SAMN08929963,SAMN08929964,SAMN08929965,SAMN08929966,SAMN08929967,SAMN08929968,SAMN08929969,SAMN08929970,SAMN08929971,SAMN08929972,SAMN08929973,SAMN08929974,SAMN08929975,SAMN08929976,SAMN08929977,SAMN08929978","SRR6998953,SRR6998954,SRR6998955,SRR6998956,SRR6998957,SRR6998958,SRR6998959,SRR6998960,SRR6998961,SRR6998962,SRR6998963,SRR6998964,SRR6998965,SRR6998966,SRR6998967,SRR6998968,SRR6998969,SRR6998970,SRR6998971,SRR6998972,SRR6998973,SRR6998974,SRR6998975,SRR6998976,SRR6998977,SRR6998978,SRR6998979,SRR6998980,SRR6998981,SRR6998982,SRR6998983,SRR6998984,SRR6998985,SRR6998986,SRR6998987,SRR6998988",True
