tsa_id,tax_id,species,family_id,family_name,order_id,order_name,bioproject,biosample,TSA
GDWQ00000000.1,36955,Panchlora nivea,6979.0,Blaberidae,85823,Blattodea,PRJNA286426,SAMN04005211,GDWQ
GDZZ00000000.1,63739,Lobopterella dimidiatipes,1049651.0,Ectobiidae,85823,Blattodea,PRJNA286400,SAMN04005185,GDZZ
GDWJ00000000.1,7085,Polyphaga aegyptiaca,30007.0,Corydiidae,85823,Blattodea,PRJNA286439,SAMN04005225,GDWJ
GDEC00000000.1,1585295,Ischnoptera deropeltiformis,1049651.0,Ectobiidae,85823,Blattodea,PRJNA272190,SAMN03331977,GDEC
GDYG00000000.1,6984,Diploptera punctata,6979.0,Blaberidae,85823,Blattodea,PRJNA286363,SAMN04005148,GDYG
GDZJ00000000.1,406578,Gyna lurida,6979.0,Blaberidae,85823,Blattodea,PRJNA286383,SAMN04005168,GDZJ
GDZD00000000.1,1661523,Cariblatta sp. AD-2015,1049651.0,Ectobiidae,85823,Blattodea,PRJNA286348,SAMN04005133,GDZD
GDUO00000000.1,1661473,Mantoida sp. AD-2015,267101.0,Mantoididae,7504,Mantodea,PRJNA286401,SAMN04005186,GDUO
GDYP00000000.1,1080973,Ectobius sylvestris,1049651.0,Ectobiidae,85823,Blattodea,PRJNA286364,SAMN04005149,GDYP
GDUG00000000.1,1661464,Coptotermes sp. AD-2015,36985.0,Rhinotermitidae,85823,Blattodea,PRJNA286352,SAMN04005137,GDUG
GGRH00000000.1,485574,Lampronia capitella,28660.0,Prodoxidae,7088,Lepidoptera,PRJNA431151,SAMN08384474,GGRH
GGRG00000000.1,1876001,Rhyacophila nubila,177631.0,Rhyacophilidae,30263,Trichoptera,PRJNA478813,SAMN09531832,GGRG
GDCR00000000.1,6973,Blattella germanica,1049651.0,Ectobiidae,85823,Blattodea,PRJNA273023,SAMN03339326,GDCR
GDCG00000000.1,1603009,Symploce sp. AD-2014,1049651.0,Ectobiidae,85823,Blattodea,PRJNA273059,SAMN03339362,GDCG
GDCF00000000.1,247159,Aularches miliaris,58543.0,Pyrgomorphidae,6993,Orthoptera,PRJNA273022,SAMN03339325,GDCF
GDBO00000000.1,529878,Incisitermes marginipennis,46562.0,Kalotermitidae,85823,Blattodea,PRJNA273038,SAMN03339341,GDBO
GDCK00000000.1,270842,Antipaluria urichi,178284.0,Clothodidae,50657,Embioptera,PRJNA273020,SAMN03339323,GDCK
GDCJ00000000.1,1603030,Sundablatta sexpunctata,1049651.0,Ectobiidae,85823,Blattodea,PRJNA273058,SAMN03339361,GDCJ
GCPS00000000.1,1080993,Lamproblatta albipalpus,1080998.0,Lamproblattidae,85823,Blattodea,PRJNA273039,SAMN03339342,GCPS
GCPR00000000.1,36965,Schultesia lampyridiformis,6979.0,Blaberidae,85823,Blattodea,PRJNA273055,SAMN03339358,GCPR
GCPO00000000.1,444980,Popa spurca,7505.0,Mantidae,7504,Mantodea,PRJNA273050,SAMN03339353,GCPO
GDBS00000000.1,76901,Ergaula capucina,30007.0,Corydiidae,85823,Blattodea,PRJNA273034,SAMN03339337,GDBS
GDBT00000000.1,1603019,Stagmatoptera biocellata,7505.0,Mantidae,7504,Mantodea,PRJNA273057,SAMN03339360,GDBT
GDBP00000000.1,552052,Protonemura ausonia,62802.0,Nemouridae,50622,Plecoptera,PRJNA273052,SAMN03339355,GDBP
GDCU00000000.1,1603005,Hemimerus sp. AD-2014,211563.0,Hemimeridae,27434,Dermaptera,PRJNA273036,SAMN03339339,GDCU
GDCL00000000.1,1603012,Brunneria borealis,7505.0,Mantidae,7504,Mantodea,PRJNA273025,SAMN03339328,GDCL
GDCI00000000.1,6990,Nauphoeta cinerea,6979.0,Blaberidae,85823,Blattodea,PRJNA273041,SAMN03339344,GDCI
GDCD00000000.1,1603015,Diapherodes gigantea,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA273031,SAMN03339334,GDCD
GDCE00000000.1,614091,Agamemnon cornutus,58556.0,Pseudophasmatidae,7020,Phasmatodea,PRJNA273019,SAMN03339322,GDCE
GDCB00000000.1,146836,Proreus simulans,146834.0,Chelisochidae,27434,Dermaptera,PRJNA273051,SAMN03339354,GDCB
GDBY00000000.1,1603017,Ptilocerembia catherinae,1612334.0,Ptilocerembiidae,50657,Embioptera,PRJNA273053,SAMN03339356,GDBY
GCPK00000000.1,267205,Hymenopus coronatus,119670.0,Hymenopodidae,7504,Mantodea,PRJNA273037,SAMN03339340,GCPK
GCPJ00000000.1,1603032,Xya variegata,58551.0,Tridactylidae,6993,Orthoptera,PRJNA273062,SAMN03339365,GCPJ
GCPH00000000.1,1603026,Tirachoidea westwoodii,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA273047,SAMN03339350,GCPH
GCPF00000000.1,1603022,Cheddikulama straminea,268308.0,Toxoderidae,7504,Mantodea,PRJNA273027,SAMN03339330,GCPF
GDBR00000000.1,1603024,Phaeophilacris bredoides,1634180.0,Phalangopsidae,6993,Orthoptera,PRJNA273046,SAMN03339349,GDBR
GDBN00000000.1,1603011,Brachyptera vera,143727.0,Taeniopterygidae,50622,Plecoptera,PRJNA273024,SAMN03339327,GDBN
GCPE00000000.1,1603016,Nippancistroger testaceus,41433.0,Gryllacrididae,6993,Orthoptera,PRJNA273043,SAMN03339346,GCPE
GDCH00000000.1,267208,Phyllocrania paradoxa,119670.0,Hymenopodidae,7504,Mantodea,PRJNA273049,SAMN03339352,GDCH
GCPQ00000000.1,1603010,Acontista multicolor,268311.0,Acanthopidae,7504,Mantodea,PRJNA273018,SAMN03339321,GCPQ
GCPP00000000.1,1603008,Orthomeria sp. AD-2014,262154.0,Aschiphasmatidae,7020,Phasmatodea,PRJNA273045,SAMN03339348,GCPP
GDCT00000000.1,1603014,Creoxylus spinosus,58556.0,Pseudophasmatidae,7020,Phasmatodea,PRJNA273030,SAMN03339333,GDCT
GDCA00000000.1,76899,Catara rugosicollis,6974.0,Blattidae,85823,Blattodea,PRJNA273026,SAMN03339329,GDCA
GDBZ00000000.1,609060,Apteroperla tikumana,143699.0,Capniidae,50622,Plecoptera,PRJNA273021,SAMN03339324,GDBZ
GDCS00000000.1,1603004,Diplatys sp. AD-2014,146822.0,Diplatyidae,27434,Dermaptera,PRJNA273033,SAMN03339336,GDCS
GCPN00000000.1,270847,Orthodera novaezealandiae,7505.0,Mantidae,7504,Mantodea,PRJNA273044,SAMN03339347,GCPN
GCPL00000000.1,119672,Creobroter pictipennis,119670.0,Hymenopodidae,7504,Mantodea,PRJNA273029,SAMN03339332,GCPL
GCPM00000000.1,1133654,Phyllium philippinicum,58555.0,Phylliidae,7020,Phasmatodea,PRJNA273048,SAMN03339351,GCPM
GDBX00000000.1,1603028,Rhagadochir virgo,1215150.0,Scelembiidae,50657,Embioptera,PRJNA273054,SAMN03339357,GDBX
GCPI00000000.1,146832,Gonolabis marginalis,62747.0,Anisolabididae,27434,Dermaptera,PRJNA273035,SAMN03339338,GCPI
GDBW00000000.1,1603020,Tropidacris collaris,34652.0,Romaleidae,6993,Orthoptera,PRJNA273061,SAMN03339364,GDBW
GDBV00000000.1,1603006,Mantophasma sp. AD-2014,270859.0,Mantophasmatidae,192413,Mantophasmatodea,PRJNA273040,SAMN03339343,GDBV
GDBU00000000.1,614152,Trachyaretaon brueckneri,262140.0,Heteropterygidae,7020,Phasmatodea,PRJNA273060,SAMN03339363,GDBU
GCPG00000000.1,470930,Diestrammena asynamora,62768.0,Rhaphidophoridae,6993,Orthoptera,PRJNA273032,SAMN03339335,GCPG
GDCC00000000.1,1603018,Sipyloidea biplagiata,2506049.0,Lonchodidae,7020,Phasmatodea,PRJNA273056,SAMN03339359,GDCC
GDCQ00000000.1,1603007,Nemoura sp. AD-2014,62802.0,Nemouridae,50622,Plecoptera,PRJNA273042,SAMN03339345,GDCQ
GGPJ00000000.1,85310,Nezara viridula,160513.0,Pentatomidae,7524,Hemiptera,PRJNA472074,SAMN09225366,GGPJ
GFRL00000000.1,948398,Phyllomimus sinicus,62784.0,Tettigoniidae,6993,Orthoptera,PRJNA390923,SAMN07259747,GFRL
GGIT00000000.1,483260,Phenacoccus solenopsis,30190.0,Pseudococcidae,7524,Hemiptera,PRJNA436774,SAMN08631968,GGIT
GFUV00000000.1,129554,Anticarsia gemmatalis,7100.0,Noctuidae,7088,Lepidoptera,PRJNA308354,SAMN04394587,GFUV
GGBU00000000.1,323751,Adelphocoris suturalis,30083.0,Miridae,7524,Hemiptera,PRJNA418395,SAMN08026812,GGBU
GGBU00000000.1,323751,Adelphocoris suturalis,30083.0,Miridae,7524,Hemiptera,PRJNA418395,SAMN08026817,GGBU
GGBU00000000.1,323751,Adelphocoris suturalis,30083.0,Miridae,7524,Hemiptera,PRJNA418395,SAMN08026818,GGBU
GGBQ00000000.1,236346,Adelphocoris lineolatus,30083.0,Miridae,7524,Hemiptera,PRJNA418395,SAMN08026811,GGBQ
GGBO00000000.1,323752,Adelphocoris fasciaticollis,30083.0,Miridae,7524,Hemiptera,PRJNA418395,SAMN08026780,GGBO
GCXO00000000.1,1585373,Ladella sp. AD-2014,66049.0,Tropiduchidae,7524,Hemiptera,PRJNA272255,SAMN03341969,GCXO
GCYA00000000.1,56088,Limnoporus canaliculatus,36161.0,Gerridae,7524,Hemiptera,PRJNA272257,SAMN03341972,GCYA
GCZE00000000.1,491322,Melanoliarus placitus,36152.0,Cixiidae,7524,Hemiptera,PRJNA272269,SAMN03341980,GCZE
GCZJ00000000.1,340633,Unaspis euonymi,30080.0,Diaspididae,7524,Hemiptera,PRJNA272300,SAMN03342014,GCZJ
GCWP00000000.1,74065,Dalbulus maidis,30102.0,Cicadellidae,7524,Hemiptera,PRJNA272239,SAMN03341953,GCWP
GCYZ00000000.1,1585305,Trichocorixa calva,236405.0,Corixidae,7524,Hemiptera,PRJNA272296,SAMN03342010,GCYZ
GCYF00000000.1,1594574,Nessorhinus gibberulus,30095.0,Membracidae,7524,Hemiptera,PRJNA272268,SAMN03341984,GCYF
GCXV00000000.1,299257,Megacopta cribraria,236385.0,Plataspidae,7524,Hemiptera,PRJNA272264,SAMN03341979,GCXV
GCWX00000000.1,1585299,Llanquihuea pilosa,1225616.0,Melizoderidae,7524,Hemiptera,PRJNA272258,SAMN03341973,GCWX
GCWR00000000.1,244443,Acrosternum hilare,160513.0,Pentatomidae,7524,Hemiptera,PRJNA272230,SAMN03341943,GCWR
GCWG00000000.1,236421,Anasa tristis,186376.0,Coreidae,7524,Hemiptera,PRJNA272215,SAMN03341928,GCWG
GCWK00000000.1,236416,Belostoma flumineum,38099.0,Belostomatidae,7524,Hemiptera,PRJNA272220,SAMN03341933,GCWK
GCWT00000000.1,1585285,Agallia constricta,30102.0,Cicadellidae,7524,Hemiptera,PRJNA272213,SAMN03341926,GCWT
GCZD00000000.1,1585307,Vidanoana flavomaculata,30102.0,Cicadellidae,7524,Hemiptera,PRJNA272302,SAMN03342016,GCZD
GCWZ00000000.1,1585290,Ceroplastes cirripediformis,30189.0,Coccidae,7524,Hemiptera,PRJNA272228,SAMN03341940,GCWZ
GCYX00000000.1,121826,Trioza urticae,38124.0,Triozidae,7524,Hemiptera,PRJNA272298,SAMN03342012,GCYX
GCZC00000000.1,87311,Uroleucon ambrosiae,27482.0,Aphididae,7524,Hemiptera,PRJNA272301,SAMN03342015,GCZC
GCYY00000000.1,96551,Tuberolachnus salignus,96541.0,Lachnidae,7524,Hemiptera,PRJNA272299,SAMN03342013,GCYY
GCWY00000000.1,209971,Echmepteryx hageni,159970.0,Lepidopsocidae,30259,Psocoptera,PRJNA272240,SAMN03341954,GCWY
GCZM00000000.1,1291257,Cycadothrips chadwicki,38132.0,Aeolothripidae,30262,Thysanoptera,PRJNA272236,SAMN03341950,GCZM
GCZG00000000.1,1610781,Peloridium pomponorum,38152.0,Peloridiidae,7524,Hemiptera,PRJNA272276,SAMN03341991,GCZG
GCZA00000000.1,36667,Philaenus spumarius,36666.0,Aphrophoridae,7524,Hemiptera,PRJNA272277,SAMN03341992,GCZA
GCZF00000000.1,1465165,Ponana quadralaba,30102.0,Cicadellidae,7524,Hemiptera,PRJNA272282,SAMN03341997,GCZF
GCYC00000000.1,121851,Pachypsylla celtidismamma,1566705.0,Aphalaridae,7524,Hemiptera,PRJNA272274,SAMN03341989,GCYC
GCXN00000000.1,1585375,Mapuchea sp. AD-2014,139811.0,Myerslopiidae,7524,Hemiptera,PRJNA272263,SAMN03341978,GCXN
GCXR00000000.1,1585298,Largus californicus,209984.0,Largidae,7524,Hemiptera,PRJNA272803,SAMN03341971,GCXR
GCXS00000000.1,236398,Mesovelia mulsanti,95686.0,Mesoveliidae,7524,Hemiptera,PRJNA272265,SAMN03341981,GCXS
GCXX00000000.1,1585298,Largus californicus,209984.0,Largidae,7524,Hemiptera,PRJNA272256,SAMN03341970,GCXX
GCXL00000000.1,1585318,Jalysus sp. AD-2014,236388.0,Berytidae,7524,Hemiptera,PRJNA272253,SAMN03341967,GCXL
GCWF00000000.1,130607,Bruchomorpha oculata,,,7524,Hemiptera,PRJNA272222,SAMN03341935,GCWF
GCXC00000000.1,1585284,Acanalonia conica,389990.0,Acanaloniidae,7524,Hemiptera,PRJNA272210,SAMN03341923,GCXC
GCWV00000000.1,38117,Dactylopius confusus,38115.0,Dactylopiidae,7524,Hemiptera,PRJNA272238,SAMN03341952,GCWV
GCYT00000000.1,1585306,Trionymus caricis,30190.0,Pseudococcidae,7524,Hemiptera,PRJNA272297,SAMN03342011,GCYT
GCYS00000000.1,1592895,Chalcocoris rutilans,160513.0,Pentatomidae,7524,Hemiptera,PRJNA272224,SAMN03341941,GCYS
GCYP00000000.1,1190598,Rhagovelia obesa,95677.0,Veliidae,7524,Hemiptera,PRJNA272289,SAMN03342004,GCYP
GCZK00000000.1,1585304,Stictocephala bisonia,30095.0,Membracidae,7524,Hemiptera,PRJNA272293,SAMN03342008,GCZK
GCYW00000000.1,1585347,Psyllopsis fraxinicola,1585420.0,Liviidae,7524,Hemiptera,PRJNA272285,SAMN03342000,GCYW
GCZB00000000.1,1585283,Sehirus cinctus,236375.0,Cydnidae,7524,Hemiptera,PRJNA272292,SAMN03342007,GCZB
GCYR00000000.1,133901,Frankliniella occidentalis,45053.0,Thripidae,30262,Thysanoptera,PRJNA272242,SAMN03341956,GCYR
GCYN00000000.1,1585353,Anoplogonius nigricollis,468258.0,Scutelleridae,7524,Hemiptera,PRJNA272216,SAMN03341929,GCYN
GCYK00000000.1,1010780,Reuteroscopus ornatus,30083.0,Miridae,7524,Hemiptera,PRJNA272288,SAMN03342003,GCYK
GCYE00000000.1,1585322,Scutelleridae sp. AD-2014,468258.0,Scutelleridae,7524,Hemiptera,PRJNA272291,SAMN03342006,GCYE
GCZI00000000.1,13262,Schizaphis graminum,27482.0,Aphididae,7524,Hemiptera,PRJNA272290,SAMN03342005,GCZI
GCZH00000000.1,236423,Prociphilus tessellatus,30187.0,Pemphigidae,7524,Hemiptera,PRJNA272283,SAMN03341998,GCZH
GCYJ00000000.1,139605,Prosapia bicincta,30086.0,Cercopidae,7524,Hemiptera,PRJNA272284,SAMN03341999,GCYJ
GCYD00000000.1,469707,Ptycta johnsoni,50619.0,Psocidae,30259,Psocoptera,PRJNA272286,SAMN03342001,GCYD
GCYQ00000000.1,1585319,Phlaeothripidae sp. AD-2014,38137.0,Phlaeothripidae,30262,Thysanoptera,PRJNA272278,SAMN03341993,GCYQ
GCYI00000000.1,237174,Phymata pennsylvanica,237172.0,Phymatidae,7524,Hemiptera,PRJNA272280,SAMN03341995,GCYI
GCYH00000000.1,1465156,Phylloscelis atra,36155.0,Dictyopharidae,7524,Hemiptera,PRJNA272279,SAMN03341994,GCYH
GCXZ00000000.1,1585363,Idiosystatus acutiusculus,33362.0,Delphacidae,7524,Hemiptera,PRJNA272251,SAMN03341965,GCXZ
GCYM00000000.1,236326,Mezira granulata,236322.0,Aradidae,7524,Hemiptera,PRJNA272266,SAMN03341982,GCYM
GCXU00000000.1,1592893,Pagasa sp. AD-2014,57993.0,Nabidae,7524,Hemiptera,PRJNA272275,SAMN03341990,GCXU
GCXT00000000.1,1291281,Orothrips kelloggi,38132.0,Aeolothripidae,30262,Thysanoptera,PRJNA272273,SAMN03341988,GCXT
GCYL00000000.1,83647,Orius insidiosus,82738.0,Anthocoridae,7524,Hemiptera,PRJNA272271,SAMN03341986,GCYL
GCVW00000000.1,683869,Nabicula subcoleoptrata,57993.0,Nabidae,7524,Hemiptera,PRJNA272267,SAMN03341983,GCVW
GCXY00000000.1,7536,Oncopeltus fasciatus,7533.0,Lygaeidae,7524,Hemiptera,PRJNA272270,SAMN03341985,GCXY
GCXQ00000000.1,1585365,Macrohomotoma gladiata,376274.0,Homotomidae,7524,Hemiptera,PRJNA272262,SAMN03341977,GCXQ
GCYB00000000.1,1291711,Lygaeus turcicus,7533.0,Lygaeidae,7524,Hemiptera,PRJNA272260,SAMN03341975,GCYB
GCXM00000000.1,50650,Lygus lineolaris,30083.0,Miridae,7524,Hemiptera,PRJNA272261,SAMN03341976,GCXM
GCXK00000000.1,1244200,Chauliops fallax,236391.0,Malcidae,7524,Hemiptera,PRJNA272229,SAMN03341942,GCXK
GCXH00000000.1,881479,Ischnodemus falicus,1202956.0,Blissidae,7524,Hemiptera,PRJNA272252,SAMN03341966,GCXH
GCXF00000000.1,1585300,Lopidea amorphae,30083.0,Miridae,7524,Hemiptera,PRJNA272259,SAMN03341974,GCXF
GCXW00000000.1,1585361,Holdgatiella chepuensis,30095.0,Membracidae,7524,Hemiptera,PRJNA272249,SAMN03341963,GCXW
GCXB00000000.1,121849,Heteropsylla cubana,30092.0,Psyllidae,7524,Hemiptera,PRJNA272248,SAMN03341962,GCXB
GCYG00000000.1,1585349,Chondrodire chilensis,36155.0,Dictyopharidae,7524,Hemiptera,PRJNA272294,SAMN03341944,GCYG
GCXI00000000.1,38104,Gelastocoris oculatus,38102.0,Gelastocoridae,7524,Hemiptera,PRJNA272243,SAMN03341957,GCXI
GCXG00000000.1,1585359,Hespenedra chilensis,30102.0,Cicadellidae,7524,Hemiptera,PRJNA272247,SAMN03341961,GCXG
GCWJ00000000.1,1585297,Lachesilla contraforcepeta,239233.0,Lachesillidae,30259,Psocoptera,PRJNA272254,SAMN03341968,GCWJ
GCWM00000000.1,1585316,Geocoris sp. AD-2014,7533.0,Lygaeidae,7524,Hemiptera,PRJNA272244,SAMN03341958,GCWM
GCXD00000000.1,35641,Geomydoecus ewingi,35635.0,Trichodectidae,85819,Phthiraptera,PRJNA272245,SAMN03341959,GCXD
GCWH00000000.1,1585371,Hoplitocoris sp. AD-2014,236831.0,Enicocephalidae,7524,Hemiptera,PRJNA272250,SAMN03341964,GCWH
GCVV00000000.1,139595,Empoasca fabae,30102.0,Cicadellidae,7524,Hemiptera,PRJNA272241,SAMN03341955,GCVV
GCWL00000000.1,1585282,Piezosternum calidum,236386.0,Tessaratomidae,7524,Hemiptera,PRJNA272281,SAMN03341996,GCWL
GCWN00000000.1,1585369,Craspedorrhynchus sp. AD-2014,66236.0,Philopteridae,85819,Phthiraptera,PRJNA272235,SAMN03341949,GCWN
GCXA00000000.1,1585293,Corimelaena lateralis,468275.0,Thyreocoridae,7524,Hemiptera,PRJNA272234,SAMN03341948,GCXA
GCWQ00000000.1,1464866,Cyrpoptus belfragei,38096.0,Fulgoridae,7524,Hemiptera,PRJNA272237,SAMN03341951,GCWQ
GCWW00000000.1,1585313,Coccus sp. AD-2014,30189.0,Coccidae,7524,Hemiptera,PRJNA272232,SAMN03341946,GCWW
GCWD00000000.1,135595,Campanulotes compar,66236.0,Philopteridae,85819,Phthiraptera,PRJNA272225,SAMN03341937,GCWD
GCWC00000000.1,1255142,Boisea trivittata,38106.0,Rhopalidae,7524,Hemiptera,PRJNA272221,SAMN03341934,GCWC
GCWB00000000.1,128991,Columbicola columbae,66236.0,Philopteridae,85819,Phthiraptera,PRJNA272233,SAMN03341947,GCWB
GCVU00000000.1,340536,Chrysomphalus aonidum,30080.0,Diaspididae,7524,Hemiptera,PRJNA272231,SAMN03341945,GCVU
GCWS00000000.1,1585312,Ceratocombus sp. AD-2014,237198.0,Ceratocombidae,7524,Hemiptera,PRJNA272227,SAMN03341939,GCWS
GCXE00000000.1,1585289,Buenoa margaritacea,50616.0,Notonectidae,7524,Hemiptera,PRJNA272223,SAMN03341936,GCXE
GCWE00000000.1,72517,Arilus cristatus,27479.0,Reduviidae,7524,Hemiptera,PRJNA272219,SAMN03341932,GCWE
GCWA00000000.1,1585355,Aphelonotus fraterculus,236445.0,Pachynomidae,7524,Hemiptera,PRJNA272218,SAMN03341931,GCWA
GCWO00000000.1,1585287,Aphalara polygoni,1566705.0,Aphalaridae,7524,Hemiptera,PRJNA272217,SAMN03341930,GCWO
GCVZ00000000.1,1585286,Alydus pilosus,41702.0,Alydidae,7524,Hemiptera,PRJNA272214,SAMN03341927,GCVZ
GCXJ00000000.1,1585280,Acutaspis umbonifera,30080.0,Diaspididae,7524,Hemiptera,PRJNA272212,SAMN03341925,GCXJ
GCWU00000000.1,1585310,Aclerda sp. AD-2014,249417.0,Aclerdidae,7524,Hemiptera,PRJNA272211,SAMN03341924,GCWU
GDEM00000000.1,1585308,Xenophyes metoponcus,38152.0,Peloridiidae,7524,Hemiptera,PRJNA272209,SAMN03331996,GDEM
GDFP00000000.1,121847,Glycaspis brimblecombei,1566705.0,Aphalaridae,7524,Hemiptera,PRJNA272182,SAMN03331969,GDFP
GDFL00000000.1,1585294,Elipsocus kuriliensis,239236.0,Elipsocidae,30259,Psocoptera,PRJNA272179,SAMN03331966,GDFL
GDFN00000000.1,121845,Diaphorina citri,1585420.0,Liviidae,7524,Hemiptera,PRJNA272175,SAMN03331962,GDFN
GDFO00000000.1,95691,Aquarius paludum,36161.0,Gerridae,7524,Hemiptera,PRJNA272163,SAMN03331950,GDFO
GDFC00000000.1,1585345,Neoblaste papillosa,50619.0,Psocidae,30259,Psocoptera,PRJNA272199,SAMN03331986,GDFC
GDFI00000000.1,37000,Pyrrhocoris apterus,36998.0,Pyrrhocoridae,7524,Hemiptera,PRJNA272203,SAMN03331990,GDFI
GDFA00000000.1,1545162,Metatropis rufescens,236388.0,Berytidae,7524,Hemiptera,PRJNA272197,SAMN03331984,GDFA
GDFF00000000.1,1585357,Centrotus cornutus,30095.0,Membracidae,7524,Hemiptera,PRJNA272169,SAMN03331956,GDFF
GDFJ00000000.1,696229,Lygaeus equestris,7533.0,Lygaeidae,7524,Hemiptera,PRJNA272193,SAMN03331980,GDFJ
GDFM00000000.1,297892,Franklinothrips vespiformis,38132.0,Aeolothripidae,30262,Thysanoptera,PRJNA272181,SAMN03331968,GDFM
GDEZ00000000.1,1561047,Arocatus melanocephalus,7533.0,Lygaeidae,7524,Hemiptera,PRJNA272165,SAMN03331952,GDEZ
GDFE00000000.1,1585281,Caliscelis bonellii,,,7524,Hemiptera,PRJNA272168,SAMN03331955,GDFE
GDFH00000000.1,1185500,Metcalfa pruinosa,30089.0,Flatidae,7524,Hemiptera,PRJNA272198,SAMN03331985,GDFH
GDFG00000000.1,297922,Badonnelia titei,297920.0,Sphaeropsocidae,30259,Psocoptera,PRJNA272166,SAMN03331953,GDFG
GDEV00000000.1,469694,Longivalvus nubilus,50619.0,Psocidae,30259,Psocoptera,PRJNA272192,SAMN03331979,GDEV
GDDU00000000.1,1585301,Peripsocus phaeopterus,239234.0,Peripsocidae,30259,Psocoptera,PRJNA272201,SAMN03331988,GDDU
GDDT00000000.1,297979,Mesopsocus unipunctatus,209949.0,Mesopsocidae,30259,Psocoptera,PRJNA272196,SAMN03331983,GDDT
GDEU00000000.1,297992,Heterocaecilius solocipennis,297989.0,Pseudocaeciliidae,30259,Psocoptera,PRJNA272187,SAMN03331974,GDEU
GDEY00000000.1,1585309,Aaroniella sp. AD-2014,209996.0,Philotarsidae,30259,Psocoptera,PRJNA272159,SAMN03331946,GDEY
GDET00000000.1,1585311,Bertkauia sp. AD-2014,209957.0,Epipsocidae,30259,Psocoptera,PRJNA272167,SAMN03331954,GDET
GDDS00000000.1,209965,Stimulopalpus japonicus,209963.0,Amphientomidae,30259,Psocoptera,PRJNA272205,SAMN03331992,GDDS
GDES00000000.1,280219,Plea minutissima,236409.0,Pleidae,7524,Hemiptera,PRJNA272202,SAMN03331989,GDES
GDEQ00000000.1,280209,Aphelocheirus aestivalis,236408.0,Aphelocheiridae,7524,Hemiptera,PRJNA272161,SAMN03331948,GDEQ
GDER00000000.1,280090,Saldula saltatoria,50654.0,Saldidae,7524,Hemiptera,PRJNA272204,SAMN03331991,GDER
GDEP00000000.1,1240369,Dictyophara europaea,36155.0,Dictyopharidae,7524,Hemiptera,PRJNA272176,SAMN03331963,GDEP
GDEX00000000.1,166225,Tachycixius pilosus,36152.0,Cixiidae,7524,Hemiptera,PRJNA272206,SAMN03331993,GDEX
GDEW00000000.1,280203,Ilyocoris cimicoides,236406.0,Naucoridae,7524,Hemiptera,PRJNA272189,SAMN03331976,GDEW
GDDR00000000.1,1545103,Corixa punctata,236405.0,Corixidae,7524,Hemiptera,PRJNA272172,SAMN03331959,GDDR
GDFD00000000.1,1452765,Aradus betulae,236322.0,Aradidae,7524,Hemiptera,PRJNA272164,SAMN03331951,GDFD
GDEO00000000.1,139497,Ulopa reticulata,30102.0,Cicadellidae,7524,Hemiptera,PRJNA272207,SAMN03331994,GDEO
GDEN00000000.1,295201,Aphrophora alni,36666.0,Aphrophoridae,7524,Hemiptera,PRJNA272162,SAMN03331949,GDEN
GDEK00000000.1,79782,Cimex lectularius,30078.0,Cimicidae,7524,Hemiptera,PRJNA272171,SAMN03331958,GDEK
GDED00000000.1,575839,Diplonychus rusticus,38099.0,Belostomatidae,7524,Hemiptera,PRJNA272177,SAMN03331964,GDED
GDEI00000000.1,160133,Haematomyzus elephantis,85821.0,Haematomyzidae,85819,Phthiraptera,PRJNA272185,SAMN03331972,GDEI
GDEG00000000.1,446445,Hydrometra stagnorum,95683.0,Hydrometridae,7524,Hemiptera,PRJNA272188,SAMN03331975,GDEG
GDEH00000000.1,260537,Notonecta glauca,50616.0,Notonectidae,7524,Hemiptera,PRJNA272200,SAMN03331987,GDEH
GDEA00000000.1,209976,Cerobasis guestfalica,209974.0,Trogiidae,30259,Psocoptera,PRJNA272170,SAMN03331957,GDEA
GDEB00000000.1,58002,Daktulosphaira vitifoliae,33384.0,Phylloxeridae,7524,Hemiptera,PRJNA272174,SAMN03331961,GDEB
GDDZ00000000.1,209955,Hemipsocus chloroticus,209953.0,Hemipsocidae,30259,Psocoptera,PRJNA272186,SAMN03331973,GDDZ
GDFK00000000.1,1585315,Embidopsocus sp. AD-2014,2545764.0,Liposcelididae,30259,Psocoptera,PRJNA272180,SAMN03331967,GDFK
GDFB00000000.1,1407767,Valenzuela badiostigma,159975.0,Caeciliusidae,30259,Psocoptera,PRJNA272208,SAMN03331995,GDFB
GDEJ00000000.1,138816,Echinophthirius horridus,138814.0,Echinophthiriidae,85819,Phthiraptera,PRJNA272178,SAMN03331965,GDEJ
GDEL00000000.1,1585296,Lachesilla abiesicola,239233.0,Lachesillidae,30259,Psocoptera,PRJNA272191,SAMN03331978,GDEL
GDDY00000000.1,239255,Graphopsocus cruciatus,209993.0,Stenopsocidae,30259,Psocoptera,PRJNA272184,SAMN03331971,GDDY
GDDQ00000000.1,297957,Matsumuraiella radiopicta,297955.0,Dasydemellidae,30259,Psocoptera,PRJNA272194,SAMN03331981,GDDQ
GDDX00000000.1,297952,Amphipsocus japonicus,239232.0,Amphipsocidae,30259,Psocoptera,PRJNA272160,SAMN03331947,GDDX
GDDW00000000.1,369451,Corythucha ciliata,236450.0,Tingidae,7524,Hemiptera,PRJNA272173,SAMN03331960,GDDW
