,id,species,family_name,order_name,hits,filtered_hits,oskar,prefix_s,project_s,bioproject_s,biosample_ss,contigs_total_length_l,contigs_count_l
638,GBQE00000000.1,Cephalonomia tarsalis,Bethylidae,Hymenoptera,2,1.0,found,GBQE01,TSA,PRJNA252280,SAMN02870230,35008126,29072
639,GBQJ00000000.1,Scolia hirta,Scoliidae,Hymenoptera,0,0.0,not found,GBQJ01,TSA,PRJNA252276,SAMN02870397,38046022,28080
640,GBQA00000000.1,Torymus bedeguaris,Torymidae,Hymenoptera,1,1.0,found,GBQA01,TSA,PRJNA252313,SAMN02870430,37699720,37915
641,GBPZ00000000.1,Coelioxys conoidea,Megachilidae,Hymenoptera,0,0.0,not found,GBPZ01,TSA,PRJNA252269,SAMN02870266,33319440,31666
642,GBPW00000000.1,Epeolus variegatus,Apidae,Hymenoptera,0,0.0,not found,GBPW01,TSA,PRJNA252262,SAMN02870291,29366577,23624
643,GBPN00000000.1,Chelostoma florisomne,Megachilidae,Hymenoptera,0,0.0,not found,GBPN01,TSA,PRJNA252249,SAMN02870237,34076628,21800
644,GBPE00000000.1,Hyposoter didymator,Ichneumonidae,Hymenoptera,0,0.0,not found,GBPE01,TSA,PRJNA252197,SAMN02870317,22930078,22676
645,GBOU00000000.1,Liris sp. AD-2014,Crabronidae,Hymenoptera,0,0.0,not found,GBOU01,TSA,PRJNA252147,SAMN02870330,28840977,17615
646,GBOR00000000.1,Syrphophilus tricinctorius,Ichneumonidae,Hymenoptera,1,1.0,found,GBOR01,TSA,PRJNA252166,SAMN02870417,27714953,26900
647,GBOQ00000000.1,Dasymutilla gloriosa,Mutillidae,Hymenoptera,1,1.0,found,GBOQ01,TSA,PRJNA252348,SAMN02870273,28185100,26271
648,GBNW00000000.1,Pseudoscolia sinaitica,Crabronidae,Hymenoptera,0,0.0,not found,GBNW01,TSA,PRJNA252146,SAMN02870389,28843716,22577
649,GBOE00000000.1,Chlorion hirtum,Sphecidae,Hymenoptera,0,0.0,not found,GBOE01,TSA,PRJNA252145,SAMN02870238,36650475,22147
650,GBOC00000000.1,Palarus histrio,Crabronidae,Hymenoptera,0,0.0,not found,GBOC01,TSA,PRJNA252142,SAMN02870364,28994684,17033
651,GBNO00000000.1,Dolichurus corniculus,Ampulicidae,Hymenoptera,1,1.0,found,GBNO01,TSA,PRJNA252204,SAMN02870285,27844668,19309
652,GBOL00000000.1,Cimbex rubida,Cimbicidae,Hymenoptera,0,0.0,not found,GBOL01,TSA,PRJNA252347,SAMN02870264,36951083,35621
653,GBNJ00000000.1,Pseudogonalos hahnii,Trigonalidae,Hymenoptera,0,0.0,not found,GBNJ01,TSA,PRJNA252341,SAMN02870387,26575047,18039
654,GBNT00000000.1,Ampulex compressa,Ampulicidae,Hymenoptera,0,0.0,not found,GBNT01,TSA,PRJNA252218,SAMN02870206,21293266,24364
655,GBTU00000000.1,Orasema simulatrix,Eucharitidae,Hymenoptera,0,0.0,not found,GBTU01,TSA,PRJNA252165,SAMN02870357,30915617,26732
656,GBTF00000000.1,Dacnusa sibirica,Braconidae,Hymenoptera,1,1.0,found,GBTF01,TSA,PRJNA252198,SAMN02870272,34748717,33776
657,GBTY00000000.1,Dufourea dentiventris,Halictidae,Hymenoptera,0,0.0,not found,GBTY01,TSA,PRJNA252203,SAMN02870287,27874588,35243
658,GBTZ00000000.1,Methocha articulata,Thynnidae,Hymenoptera,1,1.0,found,GBTZ01,TSA,PRJNA252277,SAMN02870341,41716372,34666
659,GBWX00000000.1,Elampus spina,Chrysididae,Hymenoptera,0,0.0,not found,GBWX01,TSA,PRJNA252148,SAMN02870288,31466593,28150
660,GBWY00000000.1,Sapyga quinquepunctata,Sapygidae,Hymenoptera,1,1.0,found,GBWY01,TSA,PRJNA252302,SAMN02870394,33296307,22097
661,GBQV00000000.1,Eucera sp. 'Tetraloniella' AD-2014,Apidae,Hymenoptera,0,0.0,not found,GBQV01,TSA,PRJNA252136,SAMN02870426,26307232,27649
662,GBNP00000000.1,Euglossa dilemma,Apidae,Hymenoptera,0,0.0,not found,GBNP01,TSA,PRJNA252310,SAMN02870296,40223997,31917
663,GBNY00000000.1,Andricus quercuscalicis,Cynipidae,Hymenoptera,0,0.0,not found,GBNY01,TSA,PRJNA252297,SAMN02870210,30242759,22611
664,GBQS00000000.1,Vespa crabro,Vespidae,Hymenoptera,1,1.0,found,GBQS01,TSA,PRJNA252305,SAMN02870438,39870808,43415
665,GBQU00000000.1,Nitela sp. AD-2014,Crabronidae,Hymenoptera,0,0.0,not found,GBQU01,TSA,PRJNA252134,SAMN02870347,73133740,54668
666,GBTM00000000.1,Anthophora plumipes,Apidae,Hymenoptera,0,0.0,not found,GBTM01,TSA,PRJNA252326,SAMN02870212,30778652,29661
667,GBTL00000000.1,Tetragonula carbonaria,Apidae,Hymenoptera,0,0.0,not found,GBTL01,TSA,PRJNA252240,SAMN02870423,48214225,88297
668,GBTP00000000.1,Aproceros leucopoda,Argidae,Hymenoptera,0,0.0,not found,GBTP01,TSA,PRJNA252225,SAMN02870215,29840536,20024
669,GBTQ00000000.1,Lestica clypeata,Crabronidae,Hymenoptera,0,0.0,not found,GBTQ01,TSA,PRJNA252220,SAMN02870328,19306384,15702
670,GBTS00000000.1,Orussus unicolor,Orussidae,Hymenoptera,0,0.0,not found,GBTS01,TSA,PRJNA252209,SAMN02870359,31404650,21475
671,GBPQ00000000.1,Sapygina decemguttata,Sapygidae,Hymenoptera,1,1.0,found,GBPQ01,TSA,PRJNA252248,SAMN02870395,35485719,20869
672,GBPS00000000.1,Hylaeus variegatus,Colletidae,Hymenoptera,0,0.0,not found,GBPS01,TSA,PRJNA252252,SAMN02870316,27792085,22760
673,GBPU00000000.1,Ceratina chalybea,Apidae,Hymenoptera,0,0.0,not found,GBPU01,TSA,PRJNA252255,SAMN02870234,27820342,17439
674,GBOJ00000000.1,Anthidium manicatum,Megachilidae,Hymenoptera,0,0.0,not found,GBOJ01,TSA,PRJNA252257,SAMN02870211,27880352,22793
675,GBPV00000000.1,Auplopus albifrons,Pompilidae,Hymenoptera,2,1.0,found,GBPV01,TSA,PRJNA252258,SAMN02870219,27870674,19580
676,GBOK00000000.1,Meria tripunctata,Thynnidae,Hymenoptera,1,1.0,found,GBOK01,TSA,PRJNA252267,SAMN02870339,52000881,43279
677,GBNQ00000000.1,Smicromyrme rufipes,Mutillidae,Hymenoptera,1,1.0,found,GBNQ01,TSA,PRJNA252275,SAMN02870399,31191065,31152
678,GBNX00000000.1,Macropis fulvipes,Melittidae,Hymenoptera,0,0.0,not found,GBNX01,TSA,PRJNA252296,SAMN02870333,27205906,21091
679,GBNZ00000000.1,Heterodontonyx sp. AD-2014,Pompilidae,Hymenoptera,2,1.0,found,GBNZ01,TSA,PRJNA252300,SAMN02870313,31003498,19941
680,GBON00000000.1,Dryudella pinguis,Crabronidae,Hymenoptera,0,0.0,not found,GBON01,TSA,PRJNA252123,SAMN02870286,30800832,19086
681,GBNC00000000.1,Telenomus sp. AD-2014,Scelionidae,Hymenoptera,1,1.0,found,GBNC01,TSA,PRJNA252183,SAMN02870422,21539823,16983
682,GBPP00000000.1,Dioxys cincta,Megachilidae,Hymenoptera,0,0.0,not found,GBPP01,TSA,PRJNA252246,SAMN02870282,44526242,29227
683,GBPT00000000.1,Lasioglossum xanthopus,Halictidae,Hymenoptera,0,0.0,not found,GBPT01,TSA,PRJNA252253,SAMN02870325,35788897,25042
684,GBNG00000000.1,Vespula germanica,Vespidae,Hymenoptera,1,1.0,found,GBNG01,TSA,PRJNA252254,SAMN02870439,36628013,33749
685,GBNI00000000.1,Eucera malvae,Apidae,Hymenoptera,0,0.0,not found,GBNI01,TSA,PRJNA252260,SAMN02870424,36479504,31360
686,GBPG00000000.1,Eucera nigrescens,Apidae,Hymenoptera,0,0.0,not found,GBPG01,TSA,PRJNA252141,SAMN02870293,29687969,32735
687,GBOH00000000.1,Masaris aegyptiacus aegyptiacus,Vespidae,Hymenoptera,2,1.0,found,GBOH01,TSA,PRJNA252149,SAMN02870334,31681641,22478
688,GBMY00000000.1,Netelia sp. AD-2014,Ichneumonidae,Hymenoptera,0,0.0,not found,GBMY01,TSA,PRJNA252150,SAMN02870356,32078721,26358
689,GBPI00000000.1,Urocerus augur,Siricidae,Hymenoptera,1,1.0,found,GBPI01,TSA,PRJNA252157,SAMN02870437,39884912,29345
690,GBPJ00000000.1,Heteropelma amictum,Ichneumonidae,Hymenoptera,1,1.0,found,GBPJ01,TSA,PRJNA252184,SAMN02870314,39169601,25814
691,GBPM00000000.1,Pimpla flavicoxis,Ichneumonidae,Hymenoptera,1,1.0,found,GBPM01,TSA,PRJNA252191,SAMN02870378,33050862,28181
692,GBND00000000.1,Buathra laborator,Ichneumonidae,Hymenoptera,1,1.0,found,GBND01,TSA,PRJNA252196,SAMN02870227,32682066,27000
693,GBPO00000000.1,Pison atrum,Crabronidae,Hymenoptera,0,0.0,not found,GBPO01,TSA,PRJNA252200,SAMN02870379,26691364,24840
694,GBOA00000000.1,Spilomena beata,Crabronidae,Hymenoptera,0,0.0,not found,GBOA01,TSA,PRJNA252217,SAMN02870404,31845961,24104
695,GBMT00000000.1,Ammophila sabulosa,Sphecidae,Hymenoptera,0,0.0,not found,GBMT01,TSA,PRJNA252224,SAMN02870205,27191551,21852
696,GBMS00000000.1,Brachygaster minutus,Evaniidae,Hymenoptera,1,1.0,found,GBMS01,TSA,PRJNA252340,SAMN02870224,36021435,36288
697,GBMX00000000.1,Ammobates syriacus,Apidae,Hymenoptera,0,0.0,not found,GBMX01,TSA,PRJNA252137,SAMN02870204,32110512,22137
698,GBMU00000000.1,Stephanus serrator,Stephanidae,Hymenoptera,1,1.0,found,GBMU01,TSA,PRJNA252323,SAMN02870410,37485127,44542
699,GBOG00000000.1,Sirex noctilio,Siricidae,Hymenoptera,0,0.0,not found,GBOG01,TSA,PRJNA252354,SAMN02870398,29061370,27319
700,GBMW00000000.1,Parischnogaster nigricans,Vespidae,Hymenoptera,0,0.0,not found,GBMW01,TSA,PRJNA252175,SAMN02870366,24879729,27737
701,GBOI00000000.1,Camptopoeum sacrum,Andrenidae,Hymenoptera,0,0.0,not found,GBOI01,TSA,PRJNA252153,SAMN02870228,32757317,23988
702,GBPH00000000.1,Arge berberidis,Argidae,Hymenoptera,0,0.0,not found,GBPH01,TSA,PRJNA252154,SAMN02870216,29450712,22277
703,GBNB00000000.1,Stizus continuus,Crabronidae,Hymenoptera,0,0.0,not found,GBNB01,TSA,PRJNA252182,SAMN02870413,24816142,21045
704,GBLV00000000.1,Chyphotes sp. AD-2014,Chyphotidae,Hymenoptera,0,0.0,not found,GBLV01,TSA,PRJNA252353,SAMN02870263,55067497,45214
705,GBLX00000000.1,Tremex magus,Siricidae,Hymenoptera,1,1.0,found,GBLX01,TSA,PRJNA252117,SAMN02870431,41749321,30481
706,GBME00000000.1,Panurgus dentipes,Andrenidae,Hymenoptera,0,0.0,not found,GBME01,TSA,PRJNA252205,SAMN02870365,26437230,23066
707,GBMG00000000.1,Eumenes papillarius,Vespidae,Hymenoptera,0,0.0,not found,GBMG01,TSA,PRJNA252215,SAMN02870297,38498893,32706
708,GBLY00000000.1,Eucera plumigera,Apidae,Hymenoptera,0,0.0,not found,GBLY01,TSA,PRJNA252119,SAMN02870294,26851933,25706
709,GBLZ00000000.1,Eucera syriaca,Apidae,Hymenoptera,0,0.0,not found,GBLZ01,TSA,PRJNA252121,SAMN02870295,28054770,27204
710,GBWD00000000.1,Macrocentrus marginator,Braconidae,Hymenoptera,1,1.0,found,GBWD01,TSA,PRJNA252187,SAMN02870332,24388278,19054
711,GBQB00000000.1,Euura ribesii,Tenthredinidae,Hymenoptera,1,1.0,found,GBQB01,TSA,PRJNA252314,SAMN02870345,30327683,25385
712,GBLR00000000.1,Thyreus orbatus,Apidae,Hymenoptera,0,0.0,not found,GBLR01,TSA,PRJNA252319,SAMN02870428,39591151,26321
713,GBMJ00000000.1,Lithurgus chrysurus,Megachilidae,Hymenoptera,0,0.0,not found,GBMJ01,TSA,PRJNA252207,SAMN02870331,32731326,24312
714,GBMP00000000.1,Dasypoda hirtipes,Melittidae,Hymenoptera,0,0.0,not found,GBMP01,TSA,PRJNA252212,SAMN02870274,29908505,22722
715,GBKM00000000.1,Acantholyda hieroglyphica,Pamphiliidae,Hymenoptera,1,1.0,found,GBKM01,TSA,PRJNA252315,SAMN02870200,28522168,31362
716,GCVB00000000.1,Brachyserphus parvulus,Proctotrupidae,Hymenoptera,1,1.0,found,GCVB01,TSA,PRJNA272309,SAMN03287654,23698138,24948
717,GBOY00000000.1,Mellinus arvensis,Crabronidae,Hymenoptera,0,0.0,not found,GBOY01,TSA,PRJNA252206,SAMN02870338,30450447,21642
718,GCRH00000000.1,Plumarius gradifrons,Plumariidae,Hymenoptera,0,0.0,not found,GCRH01,TSA,PRJNA272310,SAMN03287655,24242912,23476
719,GBLP00000000.1,Diglyphus isaea,Eulophidae,Hymenoptera,0,0.0,not found,GBLP01,TSA,PRJNA252350,SAMN02870279,28987620,26541
720,GBLL00000000.1,Dendrocerus carpenteri,Megaspilidae,Hymenoptera,1,0.0,not found,GBLL01,TSA,PRJNA252162,SAMN02870276,25406379,22788
721,GBLE00000000.1,Brachymeria minuta,Chalcididae,Hymenoptera,1,1.0,found,GBLE01,TSA,PRJNA252236,SAMN02870225,32367015,35290
722,GBLB00000000.1,Astata minor,Crabronidae,Hymenoptera,0,0.0,not found,GBLB01,TSA,PRJNA252227,SAMN02870217,36656229,31832
723,GBLA00000000.1,Nomada lathburiana,Apidae,Hymenoptera,0,0.0,not found,GBLA01,TSA,PRJNA252330,SAMN02870348,35759640,24014
724,GBKZ00000000.1,Sphecodes albilabris,Halictidae,Hymenoptera,0,0.0,not found,GBKZ01,TSA,PRJNA252332,SAMN02870402,36915692,33273
725,GBLF00000000.1,Andrena vaga,Andrenidae,Hymenoptera,0,0.0,not found,GBLF01,TSA,PRJNA252325,SAMN02870209,29428733,25569
726,GEOV00000000.1,Tegeticula yuccasella,Prodoxidae,Lepidoptera,0,0.0,not found,GEOV01,TSA,PRJNA298054,SAMN04155523,84513615,206320
727,GEOU00000000.1,Tischeria quercitella,Tischeriidae,Lepidoptera,0,0.0,not found,GEOU01,TSA,PRJNA298054,SAMN04155522,55711476,86315
728,GEOR00000000.1,Tineola bisselliella,Tineidae,Lepidoptera,0,0.0,not found,GEOR01,TSA,PRJNA298054,SAMN04155521,46000243,40596
729,GEOQ00000000.1,Thyridopteryx ephemeraeformis,Psychidae,Lepidoptera,0,0.0,not found,GEOQ01,TSA,PRJNA298054,SAMN02370288,54583387,50788
730,GEOP00000000.1,Palaephatus nielseni,Palaephatidae,Lepidoptera,0,0.0,not found,GEOP01,TSA,PRJNA298054,SAMN04155519,31940358,80202
731,GEON00000000.1,Palaephatus luteolus,Palaephatidae,Lepidoptera,1,0.0,not found,GEON01,TSA,PRJNA298054,SAMN02370283,71104566,52198
732,GEOO00000000.1,Phymatopus californicus,Hepialidae,Lepidoptera,0,0.0,not found,GEOO01,TSA,PRJNA298054,SAMN02370274,71258820,61744
733,GEOM00000000.1,Metaphatus ochraceus,Palaephatidae,Lepidoptera,0,0.0,not found,GEOM01,TSA,PRJNA298054,SAMN04155517,28724056,77620
734,GEOL00000000.1,Metaphatus ochraceus,Palaephatidae,Lepidoptera,0,0.0,not found,GEOL01,TSA,PRJNA298054,SAMN04155516,20735373,61266
735,GEOT00000000.1,Pseudopostega quadristrigella,Opostegidae,Lepidoptera,0,0.0,not found,GEOT01,TSA,PRJNA298054,SAMN04155518,23091762,27133
736,GBWI00000000.1,Philanthus triangulum,Crabronidae,Hymenoptera,0,0.0,not found,GBWI01,TSA,PRJNA252273,SAMN02870374,27356021,21729
737,GBWO00000000.1,Trypoxylon figulus,Crabronidae,Hymenoptera,0,0.0,not found,GBWO01,TSA,PRJNA252286,SAMN02870436,31639291,19169
738,GBWH00000000.1,Crossocerus quadrimaculatus,Crabronidae,Hymenoptera,0,0.0,not found,GBWH01,TSA,PRJNA252271,SAMN02870271,27666906,16344
739,GBWG00000000.1,Crabro peltarius,Crabronidae,Hymenoptera,0,0.0,not found,GBWG01,TSA,PRJNA252268,SAMN02870270,27834096,17809
740,GBQI00000000.1,Prionyx kirbii,Sphecidae,Hymenoptera,0,0.0,not found,GBQI01,TSA,PRJNA252299,SAMN02870385,31095319,21703
741,GBQO00000000.1,Stizoides tridentatus,Crabronidae,Hymenoptera,0,0.0,not found,GBQO01,TSA,PRJNA252284,SAMN02870412,34689230,27724
742,GBQH00000000.1,Pemphredon lugens,Crabronidae,Hymenoptera,0,0.0,not found,GBQH01,TSA,PRJNA252288,SAMN02870371,39425911,24675
743,GBQD00000000.1,Sphex funerarius,Sphecidae,Hymenoptera,0,0.0,not found,GBQD01,TSA,PRJNA252279,SAMN02870403,37503328,26189
744,GBPX00000000.1,Podalonia hirsuta,Sphecidae,Hymenoptera,0,0.0,not found,GBPX01,TSA,PRJNA252272,SAMN02870381,32136789,21108
745,GBPY00000000.1,Isodontia mexicana,Sphecidae,Hymenoptera,0,0.0,not found,GBPY01,TSA,PRJNA252264,SAMN02870321,38000489,34622
746,GBOB00000000.1,Sphecius convallis,Crabronidae,Hymenoptera,0,0.0,not found,GBOB01,TSA,PRJNA252349,SAMN02870401,25618375,19967
747,GBLU00000000.1,Oxybelus bipunctatus,Crabronidae,Hymenoptera,0,0.0,not found,GBLU01,TSA,PRJNA252321,SAMN02870362,37187137,22233
748,GBMA00000000.1,Diodontus minutus,Crabronidae,Hymenoptera,0,0.0,not found,GBMA01,TSA,PRJNA252322,SAMN02870281,39373028,22820
749,GBLS00000000.1,Dinetus pictus,Crabronidae,Hymenoptera,0,0.0,not found,GBLS01,TSA,PRJNA252320,SAMN02870280,35261360,20195
750,GBNF00000000.1,Harpactus elegans,Crabronidae,Hymenoptera,0,0.0,not found,GBNF01,TSA,PRJNA252247,SAMN02870308,35499888,22245
751,GBNN00000000.1,Nysson niger,Crabronidae,Hymenoptera,0,0.0,not found,GBNN01,TSA,PRJNA252266,SAMN02870351,29091955,22496
752,GBPR00000000.1,Tachysphex fulvitarsis,Crabronidae,Hymenoptera,0,0.0,not found,GBPR01,TSA,PRJNA252251,SAMN02870419,32940922,17308
753,GBNL00000000.1,Sceliphron curvatum,Sphecidae,Hymenoptera,0,0.0,not found,GBNL01,TSA,PRJNA252261,SAMN02870396,32739311,22934
754,GBNR00000000.1,Gorytes laticinctus,Crabronidae,Hymenoptera,0,0.0,not found,GBNR01,TSA,PRJNA252290,SAMN02870305,30119789,20336
755,GBNH00000000.1,Psenulus fuscipennis,Crabronidae,Hymenoptera,0,0.0,not found,GBNH01,TSA,PRJNA252256,SAMN02870386,31095907,24423
756,GBNS00000000.1,Cerceris arenaria,Crabronidae,Hymenoptera,0,0.0,not found,GBNS01,TSA,PRJNA252291,SAMN02870235,34252864,24719
757,GBOM00000000.1,Chalybion californicum,Sphecidae,Hymenoptera,0,0.0,not found,GBOM01,TSA,PRJNA252298,SAMN02870236,33977878,21323
758,GBQR00000000.1,Bembix rostrata,Crabronidae,Hymenoptera,0,0.0,not found,GBQR01,TSA,PRJNA252270,SAMN02870220,37839804,33341
759,GBUA00000000.1,Alysson spinosus,Crabronidae,Hymenoptera,0,0.0,not found,GBUA01,TSA,PRJNA252289,SAMN02870203,47574924,40545
760,GFDL00000000.1,Culex tarsalis,Culicidae,Diptera,3,1.0,found,GFDL01,TSA,PRJNA360148,SAMN06204222,28793807,16246
761,GEZZ00000000.1,Diadromus collaris,Ichneumonidae,Hymenoptera,1,1.0,found,GEZZ01,TSA,PRJNA225661,"SAMN02388840,SAMN05824024",50745110,50219
762,GEEM00000000.1,Trichoplusia ni,Noctuidae,Lepidoptera,0,0.0,not found,GEEM01,TSA,PRJNA308418,SAMN04395210,29244596,25201
763,GFDG00000000.1,Haematobia irritans,Muscidae,Diptera,0,0.0,not found,GFDG01,TSA,PRJNA359481,"SAMN06192181,SAMN06192182",3795168,4715
764,GFDF00000000.1,Nyssomyia neivai,Psychodidae,Diptera,0,0.0,not found,GFDF01,TSA,PRJNA359206,"SAMN06189232,SAMN06189233,SAMN06189234",16507436,11955
765,GFCY00000000.1,Bombyx mori,Bombycidae,Lepidoptera,0,0.0,not found,GFCY01,TSA,PRJNA357975,SAMN06163073,25733161,32075
766,GFCX00000000.1,Antheraea pernyi,Saturniidae,Lepidoptera,0,0.0,not found,GFCX01,TSA,PRJNA357974,SAMN06163070,23863637,42692
767,GECK00000000.1,Rhodnius prolixus,Reduviidae,Hemiptera,0,0.0,not found,GECK01,TSA,PRJNA281760,"SAMN03496284,SAMN03496285,SAMN03496286",86874310,128114
768,GFAF00000000.1,Cotesia vestalis,Braconidae,Hymenoptera,1,1.0,found,GFAF01,TSA,PRJNA227317,"SAMN02401328,SAMN05437583",36180596,43629
769,GEMJ00000000.1,Rhipidia sejuga,Limoniidae,Diptera,0,0.0,not found,GEMJ01,TSA,PRJNA319613,SAMN04901563,57890649,56030
770,GEMI00000000.1,Pedicia vetusta,Pediciidae,Diptera,1,1.0,found,GEMI01,TSA,PRJNA319613,SAMN04901562,50281274,41835
771,GEMK00000000.1,Liogma simplicicornis,Cylindrotomidae,Diptera,1,1.0,found,GEMK01,TSA,PRJNA319613,SAMN04901564,57655115,54386
772,GEYN00000000.1,Plutella xylostella,Plutellidae,Lepidoptera,0,0.0,not found,GEYN01,TSA,PRJNA335320,SAMN05440352,296186,201
773,GFBA00000000.1,Tupiocoris notatus,Miridae,Hemiptera,0,0.0,not found,GFBA01,TSA,PRJNA343704,"SAMN05792422,SAMN05792423,SAMN05792425,SAMN05792426",63437851,63041
774,GFBH00000000.1,Eogystia hippophaecolus,Cossidae,Lepidoptera,0,0.0,not found,GFBH01,TSA,PRJNA328551,SAMN05375057,63439426,103478
775,GFBD00000000.1,Camponotus fellah,Formicidae,Hymenoptera,0,0.0,not found,GFBD01,TSA,PRJNA339034,"SAMN05578870,SAMN05578871",107435948,98576
776,GEZK00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,0.0,not found,GEZK01,TSA,PRJNA338731,"SAMN05567564,SAMN05567565",114882103,236470
777,GDIM00000000.1,Stomoxys calcitrans,Muscidae,Diptera,1,1.0,found,GDIM01,TSA,PRJNA188117,SAMN03840662,59550049,51432
778,GARP00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,0.0,not found,GARP01,TSA,PRJNA230546,SAMN02580706,53487871,95013
779,GBDZ00000000.1,Locusta migratoria manilensis,Acrididae,Orthoptera,0,0.0,not found,GBDZ01,TSA,PRJNA241358,SAMN02689438,62637143,103903
780,GBGB00000000.1,Orius laevigatus,Anthocoridae,Hemiptera,0,0.0,not found,GBGB01,TSA,PRJNA191591,SAMN02767604,40346,63
781,GBBY00000000.1,Spodoptera litura,Noctuidae,Lepidoptera,0,0.0,not found,GBBY01,TSA,PRJNA232395,"SAMN02442363,SAMN02442364,SAMN02442365,SAMN02442366",19614657,15900
782,GAIZ00000000.1,Gryllus firmus,Gryllidae,Orthoptera,0,0.0,not found,GAIZ01,TSA,PRJNA198853,"SAMN02058407,SAMN02058408,SAMN02058409,SAMN02058410,SAMN02058411,SAMN02058412,SAMN02058413,SAMN02058414,SAMN02058415,SAMN02058416,SAMN02058417,SAMN02058418,SAMN02058419,SAMN02058420,SAMN02058421,SAMN02058422,SAMN02058423,SAMN02058424,SAMN02058425,SAMN02058426,SAMN02058427,SAMN02058428",13134886,25794
783,GAWG00000000.1,Extatosoma tiaratum,Phasmatidae,Phasmatodea,0,0.0,not found,GAWG01,TSA,PRJNA238833,SAMN02646411,142387956,163892
784,GAWF00000000.1,Sipyloidea sipylus,Lonchodidae,Phasmatodea,0,0.0,not found,GAWF01,TSA,PRJNA238833,SAMN02646414,84643301,114069
785,GAWE00000000.1,Ramulus artemis,Phasmatidae,Phasmatodea,0,0.0,not found,GAWE01,TSA,PRJNA238833,SAMN02646413,176126505,169478
786,GAWD00000000.1,Medauroidea extradentata,Phasmatidae,Phasmatodea,0,0.0,not found,GAWD01,TSA,PRJNA238833,SAMN02646412,127924675,130006
787,GAWC00000000.1,Aretaon asperrimus,Heteropterygidae,Phasmatodea,3,1.0,found,GAWC01,TSA,PRJNA238833,SAMN02646367,164570961,142119
788,GAHY00000000.1,Rhodnius prolixus,Reduviidae,Hemiptera,0,0.0,not found,GAHY01,TSA,PRJNA191820,,2135789,2475
789,GFCT00000000.1,Mythimna separata,Noctuidae,Lepidoptera,0,0.0,not found,GFCT01,TSA,PRJNA357654,SAMN06158145,31838221,45893
790,GFCJ00000000.1,Loxostege sticticalis,Crambidae,Lepidoptera,0,0.0,not found,GFCJ01,TSA,PRJNA349765,"SAMN05932798,SAMN05932799,SAMN05932800,SAMN05932801,SAMN05932802,SAMN05932803,SAMN05932804,SAMN05932805,SAMN05932806,SAMN05932807,SAMN05932808,SAMN05932809",57718849,79039
791,IABQ00000000.1,Trypoxylus dichotomus tunobosonis,Scarabaeidae,Coleoptera,0,0.0,not found,IABQ01,TSA,PRJDB4830,SAMD00051587,36706038,30157
792,GEBL00000000.1,Heliothis virescens,Noctuidae,Lepidoptera,0,0.0,not found,GEBL01,TSA,PRJNA301587,SAMN04252352,11944863,10596
793,GEVJ00000000.1,Cochliomyia hominivorax,Calliphoridae,Diptera,0,0.0,not found,GEVJ01,TSA,PRJNA324578,SAMN05213682,2675766,4149
794,GBZB00000000.1,Thaumetopoea pityocampa,Notodontidae,Lepidoptera,0,0.0,not found,GBZB01,TSA,PRJNA232643,SAMN02776973,6632068,7005
795,GEOJ00000000.1,Lophocorona astiptica,Lophocoronidae,Lepidoptera,0,0.0,not found,GEOJ01,TSA,PRJNA298054,SAMN04329922,204544115,532100
796,GEOG00000000.1,Heterobathmia pseuderiocrania,Heterobathmiidae,Lepidoptera,0,0.0,not found,GEOG01,TSA,PRJNA298054,SAMN04329921,48778967,134330
797,GENS00000000.1,Ptyssoptera sp. AB-2015,Palaephatidae,Lepidoptera,8,0.0,not found,GENS01,TSA,PRJNA298054,SAMN04155520,309831502,321464
798,GENX00000000.1,Agathiphaga queenslandensis,Agathiphagidae,Lepidoptera,0,0.0,not found,GENX01,TSA,PRJNA298054,"SAMN04155508,SAMN04155509",114018839,342970
799,GEOB00000000.1,Azaleodes micronipha,Palaephatidae,Lepidoptera,0,0.0,not found,GEOB01,TSA,PRJNA298054,SAMN04155511,160008086,291884
800,GEOE00000000.1,Enteucha acetosae,Nepticulidae,Lepidoptera,0,0.0,not found,GEOE01,TSA,PRJNA298054,SAMN04155514,115954188,246135
801,GENZ00000000.1,Agathiphaga queenslandensis,Agathiphagidae,Lepidoptera,0,0.0,not found,GENZ01,TSA,PRJNA298054,SAMN04155509,75074765,210844
802,GENY00000000.1,Agathiphaga queenslandensis,Agathiphagidae,Lepidoptera,0,0.0,not found,GENY01,TSA,PRJNA298054,SAMN04155508,57147508,184401
803,GENO00000000.1,Tischeria quercitella,Tischeriidae,Lepidoptera,0,0.0,not found,GENO01,TSA,PRJNA298054,SAMN04155522,114727806,203763
804,GENJ00000000.1,Phymatopus californicus,Hepialidae,Lepidoptera,0,0.0,not found,GENJ01,TSA,PRJNA298054,SAMN02370274,144455082,144061
805,GENI00000000.1,Palaephatus luteolus,Palaephatidae,Lepidoptera,11,1.0,found,GENI01,TSA,PRJNA298054,SAMN02370283,185633393,157391
806,GENR00000000.1,Eudarcia simulatricella,Meessiidae,Lepidoptera,0,0.0,not found,GENR01,TSA,PRJNA298054,SAMN04155515,228136929,140431
807,GENH00000000.1,Dryadaula visaliella,Dryadaulidae,Lepidoptera,0,0.0,not found,GENH01,TSA,PRJNA298054,SAMN04155513,169999200,154931
