id,species,family_name,order_name,hits,source,filtered_hits
GCF_000204515.1,Acromyrmex echinatior,Formicidae,Hymenoptera,3,GCF,1.0
GCF_000005155.2,Drosophila grimshawi,Drosophilidae,Diptera,1,GCF,1.0
GCF_000005175.2,Drosophila mojavensis,Drosophilidae,Diptera,1,GCF,1.0
GCF_000209185.1,Culex quinquefasciatus,Culicidae,Diptera,1,GCF,1.0
GCF_000836235.1,Papilio xuthus,Papilionidae,Lepidoptera,0,GCF,0.0
GCF_000836215.1,Papilio polytes,Papilionidae,Lepidoptera,0,GCF,0.0
GCF_000341935.1,Cephus cinctus,Cephidae,Hymenoptera,0,GCF,0.0
GCF_000789215.1,Bactrocera dorsalis,Tephritidae,Diptera,1,GCF,1.0
GCF_000187915.1,Pogonomyrmex barbatus,Formicidae,Hymenoptera,2,GCF,1.0
GCF_000806345.1,Zeugodacus cucurbitae,Tephritidae,Diptera,1,GCF,1.0
GCF_000806365.1,Fopius arisanus,Braconidae,Hymenoptera,1,GCF,1.0
GCF_000006295.1,Pediculus humanus,Pediculidae,Phthiraptera,0,GCF,0.0
GCF_000757685.1,Nilaparvata lugens,Delphacidae,Hemiptera,0,GCF,0.0
GCF_000001215.4,Drosophila melanogaster,Drosophilidae,Diptera,2,GCF,1.0
GCF_000143395.1,Atta cephalotes,Formicidae,Hymenoptera,1,GCF,1.0
GCF_000696155.1,Zootermopsis nevadensis,Termopsidae,Blattodea,0,GCF,0.0
GCF_000151625.1,Bombyx mori,Bombycidae,Lepidoptera,0,GCF,0.0
GCF_000503995.1,Ceratosolen solmsi,Agaonidae,Hymenoptera,0,GCF,0.0
GCF_000475195.1,Diaphorina citri,Liviidae,Hemiptera,0,GCF,0.0
GCF_000472105.1,Drosophila suzukii,Drosophilidae,Diptera,1,GCF,1.0
GCF_000469605.1,Apis dorsata,Apidae,Hymenoptera,0,GCF,0.0
GCF_000005925.1,Drosophila willistoni,Drosophilidae,Diptera,1,GCF,1.0
GCF_000005245.1,Drosophila virilis,Drosophilidae,Diptera,1,GCF,1.0
GCA_000004775.1,Nasonia giraulti,Pteromalidae,Hymenoptera,0,GCF,0.0
GCA_002938485.2,Sitophilus oryzae,Curculionidae,Coleoptera,0,GCA,0.0
GCA_008042575.1,Drosophila watanabei,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042585.1,Drosophila punjabiensis,Drosophilidae,Diptera,2,GCA,1.0
GCA_008042535.1,Drosophila tani,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042715.1,Drosophila bocki,Drosophilidae,Diptera,1,GCA,1.0
GCA_008044375.1,Drosophila triauraria,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042795.1,Drosophila asahinai,Drosophilidae,Diptera,1,GCA,1.0
GCA_008044355.1,Drosophila lacteicornis,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042815.1,Drosophila bunnanda,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042485.1,Drosophila mayri,Drosophilidae,Diptera,1,GCA,1.0
GCA_008044435.1,Drosophila rufa,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042695.1,Drosophila jambulina,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042655.1,Drosophila burlai,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042635.1,Drosophila nikananu,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042775.1,Drosophila pectinifera,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042615.1,Drosophila auraria,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042735.1,Drosophila leontia,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042555.1,Drosophila vulcana,Drosophilidae,Diptera,1,GCA,1.0
GCA_008044335.1,Drosophila bakoue,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042675.1,Drosophila seguyi,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042755.1,Drosophila birchii,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042515.1,Drosophila truncata,Drosophilidae,Diptera,1,GCA,1.0
GCA_008042475.1,Drosophila kanapiae,Drosophilidae,Diptera,1,GCA,1.0
GCA_902196195.1,Aptinothrips rufus,Thripidae,Thysanoptera,1,GCA,1.0
GCA_007844875.1,Busseola fusca,Noctuidae,Lepidoptera,0,GCA,0.0
GCA_002192655.2,Mamestra configurata,Noctuidae,Lepidoptera,0,GCA,0.0
GCA_900465395.1,Drosophila americana,Drosophilidae,Diptera,0,GCA,0.0
GCA_901521435.1,Crematogaster levior,Formicidae,Hymenoptera,1,GCA,1.0
GCA_007018985.1,Anopheles bwambae,Culicidae,Diptera,0,GCA,0.0
GCA_006980735.1,Dasypogon diadema,Asilidae,Diptera,0,GCA,0.0
GCA_902155825.1,Timema genevievae,Timematidae,Phasmatodea,0,GCA,0.0
GCA_902151475.1,Timema podura,Timematidae,Phasmatodea,0,GCA,0.0
GCA_902151455.1,Timema bartmani,Timematidae,Phasmatodea,0,GCA,0.0
GCA_902151465.1,Timema tahoe,Timematidae,Phasmatodea,0,GCA,0.0
GCA_902151435.1,Timema cristinae,Timematidae,Phasmatodea,0,GCA,0.0
GCA_902151445.1,Timema monikensis,Timematidae,Phasmatodea,0,GCA,0.0
GCA_902151425.1,Timema shepardi,Timematidae,Phasmatodea,0,GCA,0.0
GCA_902141385.1,Timema californicum,Timematidae,Phasmatodea,0,GCA,0.0
GCA_902141375.1,Timema poppensis,Timematidae,Phasmatodea,0,GCA,0.0
GCA_901482245.1,Timema douglasi,Timematidae,Phasmatodea,0,GCA,0.0
GCA_005959815.1,Sarcophaga bullata,Sarcophagidae,Diptera,0,GCA,0.0
GCA_005889595.1,Drosophila neonasuta,Drosophilidae,Diptera,1,GCA,1.0
GCA_005876975.1,Drosophila orena,Drosophilidae,Diptera,1,GCA,1.0
GCA_005876895.1,Drosophila azteca,Drosophilidae,Diptera,1,GCA,1.0
GCA_005406045.1,Adoxophyes honmai,Tortricidae,Lepidoptera,0,GCA,0.0
GCA_005406025.1,Eumeta japonica,Psychidae,Lepidoptera,0,GCA,0.0
GCA_004959915.1,Danaus chrysippus,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_004916985.1,Neodiprion pinetum,Diprionidae,Hymenoptera,1,GCA,1.0
GCA_004799115.1,Tuta absoluta,Gelechiidae,Lepidoptera,0,GCA,0.0
GCA_004796505.1,Oryzaephilus surinamensis,Silvanidae,Coleoptera,0,GCA,0.0
GCA_004382145.1,Drosophila mauritiana,Drosophilidae,Diptera,0,GCA,0.0
GCA_004794745.1,Temnothorax longispinosus,Formicidae,Hymenoptera,1,GCA,1.0
GCA_004785975.1,Popillia japonica,Scarabaeidae,Coleoptera,0,GCA,0.0
GCA_900002565.1,Culicoides sonorensis,Ceratopogonidae,Diptera,0,GCA,0.0
GCA_003425675.2,Cydia pomonella,Tortricidae,Lepidoptera,0,GCA,0.0
GCA_004480015.1,Atta texana,Formicidae,Hymenoptera,1,GCA,1.0
GCA_004354385.1,Drosophila innubila,Drosophilidae,Diptera,0,GCA,0.0
GCA_004329205.1,Drosophila pseudoobscura,Drosophilidae,Diptera,1,GCA,1.0
GCA_004329405.1,Cataglyphis niger,Formicidae,Hymenoptera,1,GCA,1.0
GCA_004307685.1,Ceratina australensis,Apidae,Hymenoptera,0,GCA,0.0
GCA_004302925.1,Cochliomyia hominivorax,Calliphoridae,Diptera,0,GCA,0.0
GCA_003335185.2,Laodelphax striatellus,Delphacidae,Hemiptera,0,GCA,0.0
GCA_004195275.1,Cataglyphis hispanica,Formicidae,Hymenoptera,1,GCA,1.0
GCA_004193855.1,Agrotis ipsilon,Noctuidae,Lepidoptera,0,GCA,0.0
GCA_004193795.1,Asbolus verrucosus,Tenebrionidae,Coleoptera,0,GCA,0.0
GCA_004143645.1,Protaetia brevitarsis,Scarabaeidae,Coleoptera,0,GCA,0.0
GCA_004149465.1,Drosophila nigromelanica,Drosophilidae,Diptera,1,GCA,1.0
GCA_004143905.1,Drosophila micromelanica,Drosophilidae,Diptera,1,GCA,1.0
GCA_004143865.1,Drosophila lacertosa,Drosophilidae,Diptera,1,GCA,1.0
GCA_004143875.1,Drosophila robusta,Drosophilidae,Diptera,0,GCA,0.0
GCA_004143785.1,Drosophila melanica,Drosophilidae,Diptera,0,GCA,0.0
GCA_004136515.2,Anopheles coluzzii,Culicidae,Diptera,0,GCA,0.0
GCA_004115105.1,Lymantria dispar,Lymantriidae,Lepidoptera,0,GCA,0.0
GCA_003448975.2,Anopheles stephensi,Culicidae,Diptera,1,GCA,1.0
GCA_004026295.1,Diptera sp. S2_005_002R2,None,Diptera,1,GCA,1.0
GCA_004000445.1,Chilo suppressalis,Crambidae,Lepidoptera,0,GCA,0.0
GCA_003118335.3,Papilio memnon,Papilionidae,Lepidoptera,0,GCA,0.0
GCA_900245975.1,Drosophila guanche,Drosophilidae,Diptera,0,GCA,0.0
GCA_003951495.1,Anopheles funestus,Culicidae,Diptera,1,GCA,1.0
GCA_900490055.1,Pseudoneuroterus saliens,Cynipidae,Hymenoptera,0,GCA,0.0
GCA_003952975.1,Scaptomyza flava,Drosophilidae,Diptera,0,GCA,0.0
GCA_900490065.1,Neuroterus quercusbaccarum,Cynipidae,Hymenoptera,0,GCA,0.0
GCA_900474265.1,Andricus quercusramuli,Cynipidae,Hymenoptera,0,GCA,0.0
GCA_900474205.1,Andricus curvator,Cynipidae,Hymenoptera,0,GCA,0.0
GCA_900474195.1,Andricus grossulariae,Cynipidae,Hymenoptera,0,GCA,0.0
GCA_900474215.1,Andricus inflator,Cynipidae,Hymenoptera,0,GCA,0.0
GCA_900480045.1,Eurytoma adleriae,Eurytomidae,Hymenoptera,1,GCA,1.0
GCA_900475205.1,Eurytoma brunniventris,Eurytomidae,Hymenoptera,1,GCA,1.0
GCA_900474315.1,Torymus auratus,Torymidae,Hymenoptera,0,GCA,0.0
GCA_003865315.1,Harmonia axyridis,Coccinellidae,Coleoptera,0,GCA,0.0
GCA_003710045.1,Nomia melanderi,Halictidae,Hymenoptera,0,GCA,0.0
GCA_003709505.1,Hyphantria cunea,Erebidae,Lepidoptera,0,GCA,0.0
GCA_003671415.1,Megathymus ursus,Hesperiidae,Lepidoptera,0,GCA,0.0
GCA_003667255.1,Euschistus heros,Pentatomidae,Hemiptera,0,GCA,0.0
GCA_003595255.1,Solenopsis fugax,Formicidae,Hymenoptera,1,GCA,1.0
GCA_003456935.1,Machilis hrabei,Machilidae,Archaeognatha,0,GCA,0.0
GCA_003568925.1,Coccinella septempunctata,Coccinellidae,Coleoptera,0,GCA,0.0
GCA_900499025.1,Pararge aegeria,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_003347265.1,Glossosoma conforme,Glossosomatidae,Trichoptera,0,GCA,0.0
GCA_003261595.1,Maconellicoccus hirsutus,Pseudococcidae,Hemiptera,0,GCA,0.0
GCA_003314205.1,Apis mellifera,Apidae,Hymenoptera,0,GCA,0.0
GCA_900490015.1,Megastigmus stigmatizans,Megastigmidae,Hymenoptera,0,GCA,0.0
GCA_900490025.1,Megastigmus dorsalis,Megastigmidae,Hymenoptera,0,GCA,0.0
GCA_900480035.1,Eupelmus urozonus,Eupelmidae,Hymenoptera,1,GCA,1.0
GCA_900474355.1,Torymus geranii,Torymidae,Hymenoptera,1,GCA,1.0
GCA_900474275.1,Synergus japonicus,Cynipidae,Hymenoptera,1,GCA,0.0
GCA_900474325.1,Synergus umbraculus,Cynipidae,Hymenoptera,2,GCA,1.0
GCA_900474385.1,Ormyrus pomaceus,Ormyridae,Hymenoptera,1,GCA,1.0
GCA_900474335.1,Ormyrus nitidulus,Ormyridae,Hymenoptera,1,GCA,1.0
GCA_900480025.1,Eupelmus annulatus,Eupelmidae,Hymenoptera,1,GCA,1.0
GCA_900474235.1,Cecidostiba semifascia,Pteromalidae,Hymenoptera,1,GCA,1.0
GCA_900474305.1,Cecidostiba fungosa,Pteromalidae,Hymenoptera,1,GCA,1.0
GCA_003287335.1,Lednia tumana,Nemouridae,Plecoptera,0,GCA,0.0
GCA_003264975.1,Schizaphis graminum,Aphididae,Hemiptera,0,GCA,0.0
GCA_000696855.2,Homalodisca vitripennis,Cicadellidae,Hemiptera,0,GCA,0.0
GCA_900068805.1,Heliconius timareta,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068695.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068675.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068665.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068655.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068635.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068615.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068585.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068575.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068565.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068545.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068525.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068505.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068495.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068315.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068305.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068285.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068265.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068255.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068205.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068165.1,Heliconius melpomene,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068125.1,Heliconius timareta,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900249655.1,Xenocatantops brachycerus,Acrididae,Orthoptera,0,GCA,0.0
GCA_003063865.1,Aphaenogaster picea,Formicidae,Hymenoptera,1,GCA,1.0
GCA_003063815.1,Aphaenogaster rudis,Formicidae,Hymenoptera,1,GCA,1.0
GCA_003063835.1,Aphaenogaster floridana,Formicidae,Hymenoptera,1,GCA,1.0
GCA_003063725.1,Aphaenogaster miamiana,Formicidae,Hymenoptera,1,GCA,1.0
GCA_003063765.1,Aphaenogaster fulva,Formicidae,Hymenoptera,0,GCA,0.0
GCA_003063805.1,Aphaenogaster ashmeadi,Formicidae,Hymenoptera,1,GCA,1.0
GCA_003055095.1,Goniozus legneri,Bethylidae,Hymenoptera,1,GCA,1.0
GCA_003054995.1,Aleochara bilineata,Staphylinidae,Coleoptera,0,GCA,0.0
GCA_003123925.1,Haematobia irritans,Muscidae,Diptera,0,GCA,0.0
GCA_003018175.1,Blattella germanica,Ectobiidae,Blattodea,0,GCA,0.0
GCA_003121605.1,Leptopilina boulardi,Figitidae,Hymenoptera,2,GCA,2.0
GCA_003086615.1,Drosophila montana,Drosophilidae,Diptera,1,GCA,1.0
GCA_000696205.2,Oncopeltus fasciatus,Lygaeidae,Hemiptera,0,GCA,0.0
GCA_003055125.1,Paykullia maculata,Rhinophoridae,Diptera,0,GCA,0.0
GCA_003012365.1,Medauroidea extradentata,Phasmatidae,Phasmatodea,0,GCA,0.0
GCA_003003475.1,Sericostoma sp. HW-2014,Sericostomatidae,Trichoptera,0,GCA,0.0
GCA_002930495.1,Cecropterus lyciades,Hesperiidae,Lepidoptera,0,GCA,0.0
GCA_002939525.1,Periplaneta americana,Blattidae,Blattodea,1,GCA,1.0
GCA_001368715.1,Plodia interpunctella,Pyralidae,Lepidoptera,0,GCA,0.0
GCA_001010745.2,Gerris buenoi,Gerridae,Hemiptera,0,GCA,0.0
GCA_900240015.1,Spodoptera frugiperda,Noctuidae,Lepidoptera,0,GCA,0.0
GCA_002846955.1,Anopheles aquasalis,Culicidae,Diptera,1,GCA,1.0
GCA_000695645.2,Pachypsylla venusta,Aphalaridae,Hemiptera,0,GCA,0.0
GCA_000507165.2,Ephemera danica,Ephemeridae,Ephemeroptera,0,GCA,0.0
GCA_002806875.1,Lepidotrigona ventralis,Apidae,Hymenoptera,0,GCA,0.0
GCA_002778355.1,Clitarchus hookeri,Phasmatidae,Phasmatodea,0,GCA,0.0
GCA_000648945.2,Limnephilus lunatus,Limnephilidae,Trichoptera,1,GCA,1.0
GCA_000376725.2,Ladona fulva,Libellulidae,Odonata,0,GCA,0.0
GCA_002382865.1,Heliothis virescens,Noctuidae,Lepidoptera,0,GCA,0.0
GCA_002313205.1,Laupala kohalensis,Gryllidae,Orthoptera,0,GCA,0.0
GCA_002278615.1,Pogonus chalceus,Carabidae,Coleoptera,0,GCA,0.0
GCA_002290385.1,Apis cerana,Apidae,Hymenoptera,0,GCA,0.0
GCA_002249905.1,Trichomalopsis sarcophagae,Pteromalidae,Hymenoptera,1,GCA,1.0
GCA_002245475.1,Calephelis virginiensis,Riodinidae,Lepidoptera,0,GCA,0.0
GCA_002245505.1,Calephelis nemesis,Riodinidae,Lepidoptera,0,GCA,0.0
GCA_000349125.2,Anopheles albimanus,Culicidae,Diptera,1,GCA,1.0
GCA_002237135.1,Teleopsis dalmanni,Diopsidae,Diptera,1,GCA,0.0
GCA_002236955.1,Dryococelus australis,Phasmatidae,Phasmatodea,0,GCA,0.0
GCA_002233535.1,Philaenus spumarius,Aphrophoridae,Hemiptera,0,GCA,0.0
GCA_002222885.1,Drosophila nasuta,Drosophilidae,Diptera,1,GCA,1.0
GCA_002217905.1,Apis cerana,Apidae,Hymenoptera,0,GCA,0.0
GCA_000235995.2,Danaus plexippus,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_002201625.1,Euglossa dilemma,Apidae,Hymenoptera,0,GCA,0.0
GCA_002197625.1,Bombyx huttoni,Bombycidae,Lepidoptera,0,GCA,0.0
GCA_900068765.1,Heliconius pardalinus,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068405.1,Heliconius elevatus,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068005.1,Heliconius pardalinus,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_002150865.1,Helicoverpa zea,Noctuidae,Lepidoptera,0,GCA,0.0
GCA_002156465.1,Macrocentrus cingulum,Braconidae,Hymenoptera,1,GCA,1.0
GCA_900068825.1,Heliconius xanthocles,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068345.1,Laparus doris,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068815.1,Heliconius wallacei,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068445.1,Heliconius hecale,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068735.1,Heliconius pachinus,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068705.1,Heliconius numata,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068335.1,Laparus doris,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068465.1,Heliconius heurippa,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068475.1,Heliconius hierax,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068355.1,Heliconius elevatus,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068455.1,Heliconius hecuba,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068225.1,Neruda aoede,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_900068325.1,Laparus doris,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_002093875.1,Calopteryx splendens,Calopterygidae,Odonata,0,GCA,0.0
GCA_002091835.1,Anopheles maculatus,Culicidae,Diptera,0,GCA,0.0
GCA_002091845.1,Anopheles cracens,Culicidae,Diptera,0,GCA,0.0
GCA_001932985.1,Proctacanthus coquilletti,Asilidae,Diptera,1,GCA,1.0
GCA_900005825.1,Clunio marinus,Chironomidae,Diptera,0,GCA,0.0
GCA_001855655.1,Leptopilina clavipes,Figitidae,Hymenoptera,1,GCA,1.0
GCA_001752445.1,Zaprionus indianus,Drosophilidae,Diptera,1,GCA,1.0
GCA_001735585.1,Phormia regina,Calliphoridae,Diptera,0,GCA,0.0
GCA_900080175.1,Trabutina mannipara,Pseudococcidae,Hemiptera,0,GCA,0.0
GCA_001676475.1,Isoperla grammatica,Perlodidae,Plecoptera,0,GCA,0.0
GCA_001676355.1,Baetis rhodani,Baetidae,Ephemeroptera,0,GCA,0.0
GCA_001676325.1,Amphinemura sulcicollis,Nemouridae,Plecoptera,0,GCA,0.0
GCA_001675545.1,Cotesia vestalis,Braconidae,Hymenoptera,0,GCA,0.0
GCA_001663875.1,Cimex hemipterus,Cimicidae,Hemiptera,0,GCA,0.0
GCA_001625245.1,Calycopis cecrops,Lycaenidae,Lepidoptera,0,GCA,0.0
GCA_900050545.1,Trionymus perrisii,Pseudococcidae,Hemiptera,0,GCA,0.0
GCA_900064475.1,Pseudococcus longispinus,Pseudococcidae,Hemiptera,0,GCA,0.0
GCA_900065295.1,Paracoccus marginatus,Pseudococcidae,Hemiptera,0,GCA,0.0
GCA_900060175.1,Ferrisia virgata,Pseudococcidae,Hemiptera,0,GCA,0.0
GCA_001586405.1,Phoebis sennae,Pieridae,Lepidoptera,0,GCA,0.0
GCA_001542645.1,Anopheles gambiae,Culicidae,Diptera,0,GCA,0.0
GCA_001510915.1,Heliconius cydno,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001486765.1,Heliconius pardalinus,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001486745.1,Heliconius numata,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001486725.1,Heliconius numata,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001486685.1,Heliconius timareta,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001486645.1,Heliconius timareta,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001486605.1,Heliconius pardalinus,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001486245.1,Heliconius numata,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001486125.1,Heliconius hecale,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001485985.1,Heliconius ethilla,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001485965.1,Heliconius ismenius,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001485905.1,Heliconius ethilla,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001485725.1,Heliconius ismenius,Nymphalidae,Lepidoptera,0,GCA,0.0
GCA_001443705.1,Oryctes borbonicus,Scarabaeidae,Coleoptera,0,GCA,0.0
GCA_000349065.1,Anopheles quadriannulatus,Culicidae,Diptera,1,GCA,1.0
GCA_000349105.1,Anopheles epiroticus,Culicidae,Diptera,0,GCA,0.0
GCA_000349145.1,Anopheles dirus,Culicidae,Diptera,1,GCA,1.0
GCA_000349165.1,Anopheles christyi,Culicidae,Diptera,1,GCA,1.0
GCA_000349185.1,Anopheles arabiensis,Culicidae,Diptera,1,GCA,1.0
GCA_000349025.1,Anopheles minimus,Culicidae,Diptera,1,GCA,1.0
GCA_000346575.1,Lasioglossum albipes,Halictidae,Hymenoptera,0,GCA,0.0
GCA_001404035.1,Nasutitermes exitiosus,Termitidae,Blattodea,0,GCA,0.0
GCA_001276565.1,Melipona quadrifasciata,Apidae,Hymenoptera,0,GCA,0.0
GCA_001278395.1,Lerema accius,Hesperiidae,Lepidoptera,0,GCA,0.0
GCA_001266575.1,Operophtera brumata,Geometridae,Lepidoptera,0,GCA,0.0
GCA_000298335.1,Drosophila albomicans,Drosophilidae,Diptera,1,GCA,1.0
GCA_000281935.1,Mengenilla moldrzyki,Mengenillidae,Strepsiptera,0,GCA,0.0
GCA_000281835.1,Priacma serrata,Cupedidae,Coleoptera,0,GCA,0.0
GCA_000265325.1,Lutzomyia longipalpis,Psychodidae,Diptera,1,GCA,1.0
GCA_000262795.1,Phlebotomus papatasi,Psychodidae,Diptera,1,GCA,1.0
GCA_000341915.2,Megaselia scalaris,Phoridae,Diptera,0,GCA,0.0
GCA_001077435.1,Glossina morsitans,Glossinidae,Diptera,1,GCA,1.0
GCA_001047195.1,Sarcophagidae sp. BV-2014,Sarcophagidae,Diptera,0,GCA,0.0
GCA_001045655.1,Lasius niger,Formicidae,Hymenoptera,0,GCA,0.0
GCA_001017535.1,Tipula oleracea,Tipulidae,Diptera,0,GCA,0.0
GCA_001017515.1,Tephritis californica,Tephritidae,Diptera,0,GCA,0.0
GCA_001017275.1,Calliphora vicina,Calliphoridae,Diptera,0,GCA,0.0
GCA_001015235.1,Sphyracephala brevicornis,Diopsidae,Diptera,0,GCA,0.0
GCA_001015215.1,Holcocephala fusca,Asilidae,Diptera,0,GCA,0.0
GCA_001015175.1,Megaselia abdita,Phoridae,Diptera,1,GCA,1.0
GCA_001015145.1,Eristalis dimidiata,Syrphidae,Diptera,0,GCA,0.0
GCA_001015115.1,Eutreta diana,Tephritidae,Diptera,0,GCA,0.0
GCA_001015075.1,Cirrula hians,Ephydridae,Diptera,0,GCA,0.0
GCA_001014945.1,Clogmia albipunctata,Psychodidae,Diptera,0,GCA,0.0
GCA_001014935.1,Liriomyza trifolii,Agromyzidae,Diptera,1,GCA,0.0
GCA_001014895.1,Hermetia illucens,Stratiomyidae,Diptera,0,GCA,0.0
GCA_001014875.1,Condylostylus patibulatus,Dolichopodidae,Diptera,0,GCA,0.0
GCA_001014845.1,Mochlonyx cinctipes,Chaoboridae,Diptera,0,GCA,0.0
GCA_001014835.1,Lucilia sericata,Calliphoridae,Diptera,0,GCA,0.0
GCA_001014815.1,Chaoborus trivitattus,Chaoboridae,Diptera,0,GCA,0.0
GCA_001014665.1,Trupanea jonesi,Tephritidae,Diptera,0,GCA,0.0
GCA_001014675.1,Ephydra gracilis,Ephydridae,Diptera,0,GCA,0.0
GCA_001014575.1,Themira minor,Sepsidae,Diptera,0,GCA,0.0
GCA_001014515.1,Glossina morsitans,Glossinidae,Diptera,1,GCA,1.0
GCA_001014505.1,Chironomus riparius,Chironomidae,Diptera,0,GCA,0.0
GCA_001014435.1,Mayetiola destructor,Cecidomyiidae,Diptera,0,GCA,0.0
GCA_001014425.1,Trichoceridae sp. BV-2014,Trichoceridae,Diptera,0,GCA,0.0
GCA_001014415.1,Phortica variegata,Drosophilidae,Diptera,1,GCA,1.0
GCA_001014335.1,Coboldia fuscipes,Scatopsidae,Diptera,0,GCA,0.0
GCA_001012855.1,Hypothenemus hampei,Curculionidae,Coleoptera,1,GCA,1.0
GCA_000181055.3,Rhodnius prolixus,Reduviidae,Hemiptera,0,GCA,0.0
GCA_000956275.1,Anopheles koliensis,Culicidae,Diptera,1,GCA,1.0
GCA_000956255.1,Anopheles punctulatus,Culicidae,Diptera,1,GCA,1.0
GCA_000956265.1,Anopheles farauti,Culicidae,Diptera,1,GCA,1.0
GCA_000956215.1,Anopheles farauti No. 4,Culicidae,Diptera,1,GCA,1.0
GCA_000931545.1,Papilio glaucus,Papilionidae,Lepidoptera,0,GCA,0.0
GCA_000833685.1,Dactylopius coccus,Dactylopiidae,Hemiptera,0,GCA,0.0
GCA_000819425.1,Apis mellifera,Apidae,Hymenoptera,0,GCA,0.0
GCA_000818775.1,Glossina palpalis,Glossinidae,Diptera,0,GCA,0.0
GCA_000786525.1,Chironomus tentans,Chironomidae,Diptera,0,GCA,0.0
GCA_000786065.1,Piezodorus guildinii,Pentatomidae,Hemiptera,0,GCA,0.0
